BTJD,mjd,cts,e_cts,bkg_model,raw_flux,e_raw_flux,bkg_flux,flux,e_flux,scale,shift,bkg_frac
1870.44408,58869.94407999981,-5339.0302,1368.8706,0.009095099090806125,-0.03297593645850529,0.008454679639294044,-0.39146636846797916,0.006118292248014962,0.006943800277583223,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.4649100000001,58869.9649100001,-6841.1413,1375.3282,0.009095099090806125,-0.04225356148246854,0.008494564299859262,-0.37073824811421763,-0.00150139033786339,0.00697655741669668,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.4857399999999,58869.98573999992,-2219.7583,1400.761,0.009095099090806125,-0.01371009451380135,0.008651647209178987,-0.33429730706354627,0.021941264182014822,0.007105569087850782,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.50658,58870.00657999981,-10843.6913,1370.6601,0.009095099090806125,-0.06697487406691324,0.008465732290446401,-0.36436195482643163,-0.021804922169901216,0.006952877783226734,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.5274100000001,58870.0274100001,-9069.4821,1365.9754,0.009095099090806125,-0.056016664869427246,0.008436797752947969,-0.4054150686895496,-0.012804981389924858,0.006929113943780993,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.5482399999999,58870.04823999992,-2547.5301,1417.2715,0.009095099090806125,-0.015734541210074,0.008753622507782496,-0.4623896905208099,0.02027859284125847,0.007189321061545767,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.56907,58870.0690700002,-4363.331,1419.5668,0.009095099090806125,-0.02694963699651415,0.008767799177349416,-0.39328063814758313,0.011067671959872112,0.007200964313126404,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.5899100000001,58870.0899100001,-9081.7466,1408.5105,0.009095099090806125,-0.05609241521313111,0.008699511148885713,-0.3902151045941687,-0.012867194895353653,0.007144879582393606,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.6107399999999,58870.11073999992,-3893.5629,1404.637,0.009095099090806125,-0.024048165673907138,0.00867558689952072,-0.35915082652613933,0.013450640710300202,0.007125230675933625,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.63157,58870.1315700002,-12320.2937,1457.983,0.009095099090806125,-0.07609494739350287,0.009005072637645113,0.13164635833978147,-0.029295208070555426,0.007395836217179053,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.6524,58870.15240000002,-5271.0884,1395.0928,0.009095099090806125,-0.032556301357045014,0.008616638191430014,-0.35551324740150725,0.006462937161639011,0.007076816297971741,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.67323,58870.17322999984,-7548.1391,1419.9585,0.009095099090806125,-0.04662025611721756,0.008770218469585447,0.1381425180771031,-0.005087742122970558,0.007202951269796178,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.69406,58870.194060000125,-12702.4975,1425.1894,0.004856871529638358,-0.07845558738819688,0.008802526551682604,0.1796230684407708,-0.02696114134338647,0.007229485790204471,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.7149,58870.21490000002,-4888.1923,1263.6023,0.009095099090806125,-0.030191385447071423,0.007804501490480638,0.15366757587918367,0.008405234735613889,0.006409811125678936,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.73573,58870.23572999984,-4206.0807,1389.5768,0.009095099090806125,-0.025978397706487116,0.008582569220345133,0.2219925342181428,0.01186534755958917,0.007048835565292445,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.75656,58870.256560000125,-243.9908,1384.0568,0.009277825139021827,-0.0015069825072837897,0.008548475543697462,0.26432722382769513,0.03177942063920596,0.007020834542016571,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.7773899999997,58870.277389999945,-10747.8938,1374.262,0.009095099090806125,-0.06638319127911338,0.008487979032098076,0.12985740321508843,-0.02131897506351163,0.006971148958179156,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.79823,58870.29822999984,-5547.7816,1383.3434,0.009095099090806125,-0.03426526666345975,0.008544069306574191,0.06151586682585935,0.005059369637458571,0.007017215714117112,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.81906,58870.319060000125,-6848.5839,1340.8576,0.006495518627967267,-0.042299529887870335,0.008281660406697812,0.04908644445253334,0.0010816741559494768,0.006801700157107308,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.8398899999997,58870.339889999945,-12492.4018,1368.337,0.004856871529638358,-0.07715795426122839,0.008451383917218103,0.08113195212254229,-0.025895399570585554,0.006941093511999889,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.86072,58870.36072000023,-5520.7373,1252.6306,0.00453019481400298,-0.034098230500531734,0.0077367359846699044,-0.3978375124988411,0.009798753947330433,0.006354155541063735,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.88155,58870.38155000005,-1543.694,1268.2982,0.00453019481400298,-0.009534457260679264,0.007833505203554877,-0.5755742889857287,0.029972899239442408,0.0064336317787950905,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.9023899999997,58870.402389999945,650.0186,1268.5432,0.004355201606939973,0.004014768833944143,0.007835018419275653,-0.31428225595687065,0.04127725642723437,0.006434874577835416,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.92322,58870.42322000023,-6245.7588,1283.5042,0.004355201606939973,-0.038576246548287035,0.007927423400494096,-0.20341486016615162,0.006297397100668283,0.006510766481681493,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.94405,58870.44405000005,-7726.8164,1204.567,0.0034351083906360726,-0.04772383693071011,0.007439876412763566,-0.16033081007305564,-0.00028787838690261334,0.006110345761657524,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.96488,58870.46487999987,-7424.3992,1223.1407,0.003404314141898761,-0.04585599015000468,0.007554594840653211,-0.14275026365269813,0.0012772237916274859,0.006204563625066779,0.821296675194073,0.042370722324183124,1.0081696757604037
1870.9857100000002,58870.48571000015,-8717.5175,1146.6403,0.003404314141898761,-0.053842793988299206,0.007082098481773234,-0.195266096540443,-0.005282311646191065,0.0058165039364773494,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.00655,58870.50655000005,-8900.9508,1186.4059,0.003404314141898761,-0.05497574971594689,0.007327706363675519,-0.12459977225159904,-0.006212804418450187,0.006018220873285155,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.02738,58870.52737999987,-7685.3109,1173.8512,0.003404314141898761,-0.047467482746634045,0.0072501636313913684,-0.10583566384641765,-4.628972008407454e-05,0.005954535285074718,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.0482100000002,58870.54821000015,-8359.4403,1190.6748,0.002609737537340144,-0.05163116930139642,0.007354072757922122,-0.11619608057042627,-0.0026648436062760125,0.006039875505216746,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.0690399999999,58870.56903999997,-9556.2608,1175.1823,0.0013294761268461562,-0.05902320030362536,0.007258385025048201,-0.16142127655618116,-0.00744517336023187,0.005961287488350536,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.08987,58870.58986999979,-6012.1353,1160.9123,0.000407384230512693,-0.037133296536276686,0.007170247929801415,-0.12457360164893751,0.011462556912357612,0.005888900785063087,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.1107100000002,58870.61071000015,-7356.3599,1108.758,0.0002307616915838065,-0.04543575285045145,0.006848122596470687,-0.20640199432189218,0.004821842633385755,0.005624340319802777,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.1315399999999,58870.63153999997,-9884.8276,1101.4972,0.0002307616915838065,-0.06105255723050216,0.0068032770588976055,-0.11943588716374841,-0.008004186881106127,0.005587508828896715,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.15237,58870.65236999979,-6570.6343,1111.1013,0.0002307616915838065,-0.04058280456418384,0.006862595732791065,-0.16174616026559718,0.00880755292578612,0.005636227058542335,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.1732,58870.67320000008,-9106.835,1092.3718,-0.0005649563099756238,-0.056247370973494776,0.006746915023230819,-0.06671304698304052,-0.0032554846249088277,0.0055412188763964134,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.19403,58870.6940299999,-4012.5733,1091.8609,0.0002307616915838065,-0.02478322040131837,0.0067437595052237,-0.08306841860389186,0.02178369886819646,0.005538627259948652,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.21487,58870.71486999979,-9458.3543,1081.1283,-0.0005649563099756238,-0.058418491507845435,0.006677470774428631,-0.07004951903188392,-0.005038618701216599,0.0054841845457438265,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.2357,58870.73570000008,-7394.5537,1074.0365,-0.0005649563099756238,-0.04567165268145612,0.00663366904688335,-0.0724777608580352,0.005430317646131661,0.00544821033254313,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.25653,58870.7565299999,-8323.7307,1067.1637,-0.0005649563099756238,-0.05141061286016134,0.006591219948900721,-0.09083978684647823,0.0007169287322898814,0.005413347029505009,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.27736,58870.77736000018,-8462.2346,1065.2366,-0.000625049503262492,-0.05226606705962534,0.006579317426388451,-0.05241483469414964,7.493117768072525e-05,0.00540357152733926,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.2981899999997,58870.79819,-8317.7689,1070.3582,-0.000625049503262492,-0.05137379045410371,0.00661095042898242,-0.024922178692137628,0.0008077549871490931,0.005429551607196092,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.31903,58870.8190299999,-6105.3535,1065.491,-0.0013485611741000155,-0.03770904855955168,0.006580888700181778,0.007029398428150724,0.012759984599126965,0.005404862009281539,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.33986,58870.83986000018,-8007.9572,1057.6287,-0.0013485611741000155,-0.049460272352389006,0.006532328063604427,0.011082525118879777,0.003108743568608186,0.005364979319915253,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.3606899999997,58870.86069,-7481.9625,1072.6107,-0.000625049503262492,-0.0462115235806157,0.006624862749027506,0.010026737834240006,0.005047507606809298,0.005440977749393358,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.38152,58870.88151999982,-9034.1214,1081.4969,-0.0013485611741000155,-0.055798263370906355,0.00667974739203956,-0.038885490401180015,-0.0020966273823100133,0.005486054324218371,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.40235,58870.902350000106,-12717.0681,1113.5687,-0.000625049503262492,-0.07854558110648721,0.006877835359196946,-0.07949319631973713,-0.021508346334722872,0.005648743313040685,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.4231899999997,58870.92319,-10118.861,1069.5054,-0.000625049503262492,-0.062498038945059224,0.006605683202995984,-0.04171428722265028,-0.008328553312505357,0.005425225652005937,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.44402,58870.94401999982,-8365.2604,1081.0329,-0.0013485611741000155,-0.05166711651289227,0.0066768815467561325,-0.06931787984852816,0.0012962697969153979,0.005483700615015471,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.46485,58870.964850000106,-10572.8314,1091.7002,-0.000625049503262492,-0.06530193750035156,0.006742766959238687,-0.04173919475341424,-0.010631385873548414,0.005537812085231183,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.48568,58870.985679999925,-9179.1202,1082.7148,-0.0013485611741000155,-0.05669383261030859,0.006687269618269488,-0.031171783706863104,-0.002832155421037152,0.005492232303611068,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.5065100000002,58871.00651000021,-10297.7414,1066.5111,-0.0013485611741000155,-0.06360287418350234,0.00658718923633183,-0.006432626294416499,-0.00850652829387881,0.005410036618673517,0.821296675194073,0.042370722324183124,1.0081696757604037
1871.52735,58871.027350000106,-11063.9144,1078.3305,-0.0013485611741000155,-0.06833505797302696,0.006660190468536447,-0.011193760062416291,-0.012393055106622662,0.0054699922879682394,0.821296675194073,0.042370722324183124,1.0081696757604037
