BTJD,mjd,cts,e_cts,bkg_model,raw_flux,e_raw_flux,flux,e_flux
1871.46485,58870.964850000106,-10572.8314,1091.7002,-0.003630410805589092,-0.06530193750035156,0.006742766959238687,0.05312163698734512,0.06889755097687508
1871.48568,58870.985679999925,-9179.1202,1082.7148,-0.003630410805589092,-0.05669383261030859,0.006687269618269488,0.055006587774176934,0.06888539850454078
1871.5065100000002,58871.00651000021,-10297.7414,1066.5111,-0.003944489537119714,-0.06360287418350234,0.00658718923633183,0.053542319230472375,0.06891211513340437
1871.52735,58871.027350000106,-11063.9144,1078.3305,-0.004221627893530398,-0.06833505797302696,0.006660190468536447,0.05254900603917939,0.06897101231864361
1871.54818,58871.048179999925,-10094.6314,1064.5701,-0.004221627893530398,-0.06234838746902617,0.0065752008619888724,0.05385993096646182,0.06895240180822573
1871.5690100000002,58871.06901000021,-8748.825,1064.1116,-0.007805558270928902,-0.054036161340046844,0.006572368986854278,0.05623502408466078,0.06950671377568195
1871.5898399999999,58871.08984000003,-10085.6482,1065.4089,-0.007805558270928902,-0.06229290371611651,0.006580381618505551,0.054427012537724064,0.06950846833333761
1871.61067,58871.11066999985,-5748.3331,1048.9843,-0.007805558270928902,-0.035503951082337525,0.006478936871862919,0.06029309548983245,0.06948625457578626
1871.6315100000002,58871.13151000021,-11523.1705,1051.4888,-0.004221627893530398,-0.07117160307662666,0.00649440564236366,0.05192787653469359,0.06893470975930786
1871.6523399999999,58871.15234000003,-8434.9337,1034.5788,-0.003944489537119714,-0.05209744603484448,0.006389962875676683,0.05606170835487014,0.0688689276968606
1871.67317,58871.17316999985,-8102.4859,1047.2694,-0.003944489537119714,-0.05004411853567246,0.006468344979456561,0.056511333601614595,0.06888609133625401
1871.694,58871.194000000134,-9727.662,1042.0066,-0.004221627893530398,-0.060081841080767154,0.006435839870496169,0.054356245596977236,0.06892188538051913
1871.7148300000001,58871.21482999995,-10873.0128,1041.9366,-0.003630410805589092,-0.06715597510673656,0.006435407523147377,0.05271565103693999,0.06883024726504756
1871.73567,58871.23566999985,-14115.1509,1044.2783,-0.003630410805589092,-0.08718068670610138,0.006449870777242639,0.048330760707715095,0.0688334143410225
1871.7565,58871.256500000134,-8018.6137,1055.8114,-0.004221627893530398,-0.049526091059852034,0.006521103708790693,0.056667679944221186,0.06894055594054767
1871.7773300000001,58871.27732999995,-11244.9796,1050.9862,-0.004221627893530398,-0.06945338738986498,0.006491301388399326,0.05230412102196215,0.06893403000853492
1871.79816,58871.29815999977,-6947.9038,1050.283,-0.004221627893530398,-0.04291296839426146,0.006486958150461165,0.05811578157996438,0.06893307895253903
1871.8189899999998,58871.31899000006,-9003.1602,1036.3893,-0.004221627893530398,-0.05560703490325711,0.006401145231033677,0.05533611161080497,0.06891428815804228
1871.8398300000001,58871.33982999995,-9436.4726,1036.155,-0.007017077146349196,-0.05828334157952996,0.0063996981026933596,0.05518291462096178,0.06934681574683105
1871.86066,58871.36065999977,-15589.6541,1035.1376,-0.004221627893530398,-0.09628779455333977,0.00639341424279819,0.04642808471163966,0.06891259527295972
1871.8814899999998,58871.38149000006,-11072.5896,1049.1524,-0.007017077146349196,-0.06838863939760192,0.006479975123139091,0.05297011757484569,0.06936439432362426
1871.90232,58871.40231999988,-8407.3881,1046.5017,-0.007094907698439827,-0.05192731364726005,0.006463603364318442,0.05658677040794175,0.06937286053703828
1871.92315,58871.42315000016,-9176.3081,1033.0083,-0.007094907698439827,-0.05667646398202943,0.006380262854086978,0.05554683016852148,0.0693546111357656
1871.9439899999998,58871.44399000006,-10536.1202,1045.1709,-0.007094907698439827,-0.06507519478619432,0.00645538382357882,0.05370772685368952,0.06937106067168088
1871.96482,58871.46481999988,-7360.2043,1056.8249,-0.007094907698439827,-0.04545949736684715,0.006527363480762145,0.05800305372959945,0.06938682234201096
1871.98565,58871.48565000016,-13513.1436,1069.3333,-0.0078148302686433,-0.08346245441883011,0.006604620246157022,0.0497928679268779,0.06951521162807783
1872.00648,58871.50647999998,-10092.4508,1057.1544,-0.0078148302686433,-0.062334919231472205,0.006529398601496819,0.05441924790062708,0.06949874004692261
1872.0273100000002,58871.5273099998,-11316.6864,1059.7914,-0.007094907698439827,-0.0698962766022996,0.0065456857437649184,0.052652035493195096,0.06939083444043503
1872.04815,58871.54815000016,-11469.2531,1074.5661,-0.007094907698439827,-0.07083858814885798,0.006636940063396503,0.052445693805470026,0.06941081675986405
1872.06898,58871.56897999998,-11049.0717,1071.6971,-0.007017077146349196,-0.06824338365882798,0.00661921999848669,0.05300192479868778,0.06939488532491915
1872.0898100000002,58871.5898099998,-12251.6541,1076.3239,-0.007017077146349196,-0.07567100240661419,0.006647796922963764,0.05137546973316912,0.06940114292714011
1872.1106399999999,58871.610640000086,-9370.8862,1037.399,-0.007094907698439827,-0.05787825434871752,0.006407381532720479,0.055283669376891734,0.06936054942012447
1872.13147,58871.631469999906,-9091.3575,1060.6967,-0.007340824399876967,-0.05615177588648131,0.0065512772302629505,0.0556998006846061,0.06943013631816436
1872.1523100000002,58871.6523099998,-11213.1134,1035.0487,-0.007340824399876967,-0.0692565692886349,0.006392865161665222,0.05283019222255883,0.06939544820072607
1872.1731399999999,58871.673140000086,-6552.2626,1023.1698,-0.007340824399876967,-0.040469333767215,0.006319496434214133,0.05913384708503371,0.06937938236018343
1872.19397,58871.693969999906,-7331.0633,1055.4967,-0.0078148302686433,-0.04527951116554465,0.0065191599986383336,0.05815393808670906,0.06949649805954435
1872.2148,58871.71480000019,-9073.3896,1076.0425,-0.0078148302686433,-0.05604079911607594,0.006646058886621615,0.055797496285780165,0.0695242856111376
1872.2356300000001,58871.73563000001,-7815.1616,1057.7391,-0.0078148302686433,-0.04826949140211842,0.006533009937137379,0.05749921028407036,0.06949953083537652
1872.25647,58871.756469999906,-9863.9049,1049.0404,-0.0078148302686433,-0.06092333046086515,0.006479283367381023,0.05472834907885696,0.06948776611582098
1872.2773,58871.77730000019,-7491.5099,1075.7758,-0.008390926934519179,-0.04627049205315664,0.006644411643222713,0.05802614129294878,0.06961312711987475
1872.2981300000001,58871.79813000001,-13518.12,1061.3558,-0.008401822087708762,-0.08349319060949488,0.006555348089371371,0.049877026707993946,0.06959531151535249
1872.31896,58871.81895999983,-9507.4774,1062.3552,-0.008401822087708762,-0.058721894965695284,0.006561520774233994,0.05530129532589069,0.06959666317257987
1872.3397899999998,58871.839790000115,-4280.2793,1121.0018,-0.008401822087708762,-0.026436677249260646,0.006923745088887127,0.06237091718981829,0.06967598086394591
1872.3606300000001,58871.86063000001,-12217.8922,1063.7414,-0.008401822087708762,-0.07546247572153973,0.006570082487018234,0.051635544121551795,0.06959853796470374
1872.38146,58871.88145999983,-8491.8026,1063.6063,-0.008390926934519179,-0.05244869057975549,0.006569248056635064,0.05667327671675313,0.06959666825192537
1872.4022899999998,58871.902290000115,-8276.3982,1078.4683,-0.008401822087708762,-0.051118268847493605,0.0066610415751744995,0.056966291421704715,0.06961845563612848
1872.42312,58871.923119999934,-8889.5895,1046.3265,-0.008401822087708762,-0.05490557788832058,0.006462521260668321,0.05613696937606612,0.06957498485739025
1872.44395,58871.94395000022,-11646.5131,1060.6836,-0.009315470240320298,-0.0719334151638156,0.00655119631954482,0.052549784810419845,0.06973587072125392
1872.4647899999998,58871.964790000115,-11336.6924,1047.9436,-0.011386288660307269,-0.07001984147458462,0.0064725091020645074,0.05328945099566516,0.07003928365312365
1872.48562,58871.985619999934,-8342.0724,1030.955,-0.009315470240320298,-0.051523898365409264,0.006367580871068743,0.057018937456609436,0.0696956637200033
1872.50645,58872.00645000022,-7924.4471,1051.5728,-0.009315470240320298,-0.04894448134763998,0.0064949244591822105,0.05758376260678106,0.06972354864934358
1872.52728,58872.02728000004,-9780.0124,1051.5489,-0.011386288660307269,-0.060405177604313576,0.006494776843444552,0.05539481198497582,0.07004415970855878
1872.5481100000002,58872.04810999986,-8864.6238,1056.0006,-0.011386288660307269,-0.054751379971095436,0.006522272281910573,0.05663284642268923,0.07005018049350888
1872.56895,58872.06895000022,-15290.4338,1029.2235,-0.011386288660307269,-0.0944396930760537,0.0063568864505768145,0.04794213947025048,0.0700139653036517
1872.58978,58872.08978000004,-7612.4824,1053.2558,-0.012886282581517354,-0.04701766547675453,0.0065053193247253316,0.05855858599291617,0.07027872574537603
1872.6106100000002,58872.11060999986,-15048.707,1052.5802,-0.012886282581517354,-0.092946693917308,0.006501146555170412,0.04850132491126015,0.0702778120175165
1872.6314399999999,58872.13144000014,-9243.4289,1092.2797,-0.011386288660307269,-0.05709102826672745,0.006746346177647623,0.05612052437827938,0.0700992468410352
1872.65228,58872.15228000004,-12367.1229,1057.0941,-0.011386288660307269,-0.07638418282873277,0.006529026165137788,0.05189582598802333,0.07005165941804173
1872.6731100000002,58872.17310999986,-12398.1971,1094.6525,-0.011456346842344745,-0.07657610922853078,0.006761001517493563,0.05186464684135484,0.0701133037152634
1872.6939399999999,58872.19394000014,-12265.9537,1057.9148,-0.011456346842344745,-0.07575932232302561,0.006534095128982851,0.05204350190177432,0.0700636171255873
1872.7147699999998,58872.21476999996,-9121.1871,1099.4361,-0.012309161870063907,-0.056336015150417786,0.006790546900031932,0.0564287493213412,0.07025182238177977
1872.7356,58872.23559999978,-9810.2042,1048.0502,-0.011456346842344745,-0.06059165395696052,0.006473167505312812,0.0553648262566958,0.0700502755627644
1872.7564399999999,58872.25644000014,-9106.1784,1041.2801,-0.011456346842344745,-0.05624331555536311,0.006431352722654769,0.056316999121246145,0.07004111921436028
1872.7772699999998,58872.27726999996,-10015.8804,1049.2429,-0.010508939155822246,-0.06186199052524343,0.006480534086497174,0.05493996000539554,0.06990519302549761
1872.7981,58872.29809999978,-8685.6372,1050.9393,-0.01051179141304614,-0.05364588879996029,0.006491011715675636,0.05673951394878936,0.0699079289939746
1872.8189300000001,58872.31893000007,-10669.7933,1039.0081,-0.011456346842344745,-0.06590081207747905,0.006417319962991089,0.054202258896688185,0.07003804640545433
1872.83976,58872.339759999886,-8958.5449,1038.4594,-0.011456346842344745,-0.055331473379391385,0.006413930977415622,0.05651666881033793,0.07003730430587392
1872.8606,58872.36059999978,-9222.4774,1040.6244,-0.011456346842344745,-0.05696162361703836,0.0064273028632747175,0.05615970836290414,0.07004023240062804
1872.8814300000001,58872.38143000007,-11274.8348,1039.884,-0.011456346842344745,-0.0696377847694033,0.006422729863602628,0.05338395920053097,0.07003923103279619
1872.90226,58872.402259999886,-6977.8944,1043.8652,-0.011456346842344745,-0.04309820205710017,0.006447319310245691,0.05919543663427006,0.07004461548121889
1872.9230899999998,58872.42309000017,-9560.316,1028.6399,-0.011456346842344745,-0.05904824680318,0.006353281908966019,0.05570279222784534,0.07002402373938976
1872.94392,58872.44391999999,-8692.575,1030.0383,-0.01051179141304614,-0.05368873936333825,0.006361918973716765,0.056730130791382796,0.06987966104549606
1872.96476,58872.464759999886,-8297.4126,1045.8686,-0.01051179141304614,-0.05124806199215751,0.0064596930913681455,0.057264575572199904,0.06990107103089388
1872.9855899999998,58872.48559000017,-11137.2954,1021.3741,-0.011456346842344745,-0.06878828769876659,0.006308405489439455,0.053569976935231224,0.07001419697224678
1873.00642,58872.50641999999,-10665.7427,1033.9787,-0.01051179141304614,-0.06587579398932163,0.006386256423619387,0.054061483220303415,0.06988499031319544
1873.02725,58872.52724999981,-6888.3314,1017.2636,-0.010486443505625479,-0.04254502597710101,0.006283017435479264,0.05916638895930411,0.06985845881970537
1873.04808,58872.548080000095,-12012.2224,1051.4597,-0.010486443505625479,-0.07419217868215729,0.006494225909394376,0.0522364867155032,0.06990470797491169
1873.06892,58872.56891999999,-10297.975,1045.3159,-0.010486443505625479,-0.06360431698836917,0.0064562794002298906,0.05455495268281005,0.06989639867765976
1873.08975,58872.58974999981,-9026.6795,1048.9705,-0.010486443505625479,-0.05575229928897804,0.006478851637671298,0.05627434006594994,0.06990134140980223
1873.11058,58872.610580000095,-9609.3619,1040.6259,-0.010486443505625479,-0.05935117344366805,0.006427312127860764,0.05548628035289529,0.06989005559941641
1873.1314100000002,58872.631409999914,-11911.4589,1032.6822,-0.01051179141304614,-0.0735698239381559,0.006378248733080673,0.05237669104000154,0.06988323683751474
1873.15224,58872.6522400002,-15075.2976,1033.909,-0.01051179141304614,-0.09311092785177678,0.006385825929187804,0.048097698199179174,0.06988489604612645
1873.17308,58872.673080000095,-8189.2324,1054.0051,-0.01051179141304614,-0.0505798988112734,0.006509947294274626,0.0574108859075905,0.06991207539254145
1873.1939100000002,58872.693909999914,-11023.0587,1038.0832,-0.01051179141304614,-0.06808271720762582,0.006411607419235395,0.053578224511219644,0.06989054152100992
1873.21474,58872.7147400002,-11527.0238,1044.0191,-0.010486443505625479,-0.07119540256289958,0.006448269856773966,0.052892702639461976,0.06989464479623844
1873.2355699999998,58872.73557000002,-6287.6255,1018.6382,-0.010486443505625479,-0.03883483164468288,0.006291507502131418,0.0599788248921283,0.06986031792319222
1873.2564,58872.75639999984,-8826.8063,1098.0785,-0.009988176774201165,-0.05451780431591007,0.00678216183202163,0.05646751120908223,0.06989060733758799
1873.27724,58872.7772400002,-10998.1302,1060.9801,-0.009331578267258184,-0.06792874905213461,0.006553027619386493,0.05342919654410181,0.06973876587846367
1873.2980699999998,58872.79807000002,-7773.8499,1059.6338,-0.007486731130230394,-0.04801433420255943,0.006544712344591066,0.05750428053423588,0.06945129082645499
1873.3189,58872.81889999984,-13325.529,1101.447,-0.007486731130230394,-0.08230367334876089,0.006802967004084613,0.04999580827127154,0.06950784187106161
1873.3397300000001,58872.83973000012,-11127.6878,1097.6951,-0.007486731130230394,-0.06872894740750568,0.006779793803828382,0.0529683197207536,0.0695027675437138
1873.36056,58872.86055999994,-9423.0788,1074.1443,-0.009331578267258184,-0.05820061623781193,0.00663433486180049,0.05555940427704573,0.06975657004703749
1873.3814,58872.88139999984,-8276.3248,1032.7501,-0.010076543631181881,-0.05111781550041644,0.006378668110009002,0.05722570284527403,0.06981593535358085
1873.4022300000001,58872.90223000012,-11172.228,1025.9994,-0.010804262041723162,-0.06900404508443005,0.006336973149330481,0.05342176355045627,0.06991948440939993
1873.42306,58872.92305999994,-12790.9122,1039.4944,-0.010076543631181881,-0.07900167111875864,0.006420323541787062,0.051119864654513264,0.0698250568082923
1873.4438899999998,58872.94389000023,-8374.0826,1069.3462,-0.010804262041723162,-0.051721605866899716,0.0066046999215970134,0.057206167646082266,0.06997810960001809
1873.4647300000001,58872.96473000012,-6761.7137,1062.8014,-0.010804262041723162,-0.04176298559274018,0.006564276679763015,0.05938684613005955,0.069969257962814
1873.48556,58872.98555999994,-10191.6699,1070.8439,-0.010076543631181881,-0.06294773515768107,0.0066139503019439745,0.05463525853134481,0.0698674560260727
1873.5063899999998,58873.00639000023,-7671.4434,1074.6172,-0.010804262041723162,-0.04738183164864282,0.006637255676961121,0.05815646517752126,0.06998523846258113
1873.52722,58873.02722000005,-8875.5956,1064.8213,-0.011797681986021413,-0.05481914609454525,0.0065767523713319695,0.05668170712374321,0.07012580993147789
1873.54805,58873.04804999987,-12006.0544,1044.1909,-0.010804262041723162,-0.07415408270433793,0.006449330960695719,0.052294039436047816,0.06994408784391253
1873.56888,58873.06888000015,-10809.0456,1024.7972,-0.011630437678726914,-0.06676088868774074,0.006329547892434498,0.05404088056345706,0.07004578265300332
1873.58972,58873.08972000005,-9128.3716,1014.9293,-0.011630437678726914,-0.0563803894293807,0.006268599886675159,0.05631393955782245,0.07003243662703368
1873.61055,58873.11054999987,-9701.785,1024.4773,-0.011630437678726914,-0.0599220146186998,0.0063275720650505145,0.055538415877227854,0.07004534999826344
1873.63138,58873.13138000015,-11620.3197,1010.0753,-0.011295917564545363,-0.07177163449173171,0.006238619686231719,0.0528918609804723,0.06997407499528875
1873.6522100000002,58873.15220999997,-8540.9898,1029.2808,-0.011630437678726914,-0.05275248994424901,0.0063572403577637545,0.05710835506232632,0.07005184658170523
1873.67305,58873.17304999987,-15103.9872,1032.1623,-0.011295917564545363,-0.09328812603031862,0.006375037627557281,0.04818030969553937,0.0700039469716557
1873.69388,58873.19388000015,-11038.4242,1031.6236,-0.011119299966729033,-0.06817762053888121,0.006371710405888784,0.053651509149651895,0.0699758711105141
1873.7147100000002,58873.21470999997,-6867.7951,1029.0767,-0.011295917564545363,-0.04241818576482935,0.006355979756422489,0.05931950178884606,0.06999977379420842
1873.73554,58873.23553999979,-11069.6425,1020.8313,-0.011630437678726914,-0.06837043695657867,0.0063050529445691,0.05368843141064769,0.07004041889735187
1873.7563699999998,58873.256370000076,-6666.0314,1019.3343,-0.011630437678726914,-0.04117201432514861,0.006295806887695628,0.05964417762826173,0.07003839425169509
1873.7772100000002,58873.27720999997,-9486.1451,1017.898,-0.011630437678726914,-0.058590138346428774,0.006286935737737468,0.05583006209430449,0.07003645170088892
1873.79804,58873.29803999979,-7089.7266,1021.485,-0.011630437678726914,-0.04378892141680988,0.006309090451167757,0.059071143128275744,0.07004130300614668
1873.8188699999998,58873.318870000076,-10606.342,1027.1964,-0.011630437678726914,-0.06550891205844386,0.006344366288994842,0.054315030839578574,0.070049027495929
1873.8397,58873.339699999895,-10442.208,1020.6521,-0.011295917564545363,-0.0644951563477756,0.006303946135356191,0.05448522018996331,0.06998837978632591
1873.8605300000002,58873.36053000018,-11191.6925,1017.6393,-0.011630437678726914,-0.06912426544115262,0.006285337905464143,0.053523362604762495,0.070036101817234
1873.8813699999998,58873.381370000076,-12163.9578,1014.765,-0.011630437678726914,-0.07512935579512921,0.0062675851056836355,0.052208404210050394,0.07003221441642486
1873.9022,58873.402199999895,-8491.4975,1008.4038,-0.011295917564545363,-0.05244680616295381,0.006228295849181613,0.057123495100759814,0.06997181434384231
1873.9230300000002,58873.42303000018,-10701.6417,997.393,-0.011630437678726914,-0.06609752023895472,0.006160288846494625,0.05418614097738916,0.07000871933001898
1873.94386,58873.44386,-13167.6398,1055.0593,-0.011630437678726914,-0.08132848796271752,0.006516458445347447,0.05085095571166068,0.07008671119630999
1873.9646899999998,58873.46468999982,-9318.7047,1022.8082,-0.011295917564545363,-0.057555961017559824,0.006317263051338082,0.056004723247227356,0.06999129584410854
1873.9855300000002,58873.48553000018,-7383.5513,1019.6617,-0.011295917564545363,-0.04560369756045098,0.00629782903800984,0.05862195766707723,0.06998704030131692
1874.00636,58873.50636,-8479.1051,1023.7025,-0.011119299966729033,-0.05237026585887979,0.006322786597538446,0.05711290814773607,0.06996515807062638
1874.0271899999998,58873.52718999982,-8338.3778,1032.405,-0.011119299966729033,-0.05150107907233998,0.006376536637579452,0.057303237417432484,0.06997692792956302
1874.04802,58873.548020000104,-10886.1818,1014.2902,-0.011119299966729033,-0.0672373119958259,0.006264652555380681,0.05385741223177476,0.06995242822940038
1874.06885,58873.56884999992,-7801.2455,1010.1287,-0.010467116343856296,-0.04818354013153931,0.006238949505494941,0.05792870860766336,0.06984581649296956
1874.0896899999998,58873.58968999982,-9265.1018,1038.1412,-0.010467116343856296,-0.05722488856466536,0.006411965649895825,0.05594888876801961,0.06988370252266934
1874.11052,58873.610520000104,-12649.061,1023.9108,-0.009850351233435747,-0.0781255426867144,0.00632407313972064,0.05127669056677523,0.06976895707990884
1874.13135,58873.63134999992,-7592.4984,1023.8107,-0.009337834333395217,-0.04689423648506485,0.006323454883011867,0.05803617566944346,0.06968946411085883
1874.15218,58873.65218000021,-9103.4738,1002.3944,-0.009337834333395217,-0.05622661088908388,0.0061911794469268104,0.055992628721472086,0.06966049923525475
1874.17302,58873.673020000104,-10576.6991,1038.2295,-0.009337834333395217,-0.06532582592665051,0.006412511025194373,0.05400013760249741,0.06970896508667446
1874.19385,58873.69384999992,-7797.4205,1011.7866,-0.009337834333395217,-0.04815991543712312,0.006249189343631566,0.05775902494149191,0.0696732018918597
1874.21468,58873.71468000021,-9895.5147,1026.9857,-0.009337834333395217,-0.06111856493552051,0.006343064923474974,0.05492141818828703,0.06969375819900865
1874.2355100000002,58873.73551000003,-9760.4549,1052.088,-0.009337834333395217,-0.06028438284325618,0.0064981065356693275,0.05510408234157743,0.06972770827427266
1874.25634,58873.75633999985,-9767.1342,1054.3761,-0.010467116343856296,-0.060325636809638934,0.006512238735223228,0.055269905656313914,0.06990565971690668
1874.27718,58873.77718000021,-7494.5535,1015.2645,-0.010467116343856296,-0.04628929051588215,0.006270670212836808,0.058343499940842744,0.06985276250176321
