BTJD,mjd,cts,e_cts,bkg_model,raw_flux,e_raw_flux,bkg_model_flux,flux,e_flux
1870.7773899999997,58870.277389999945,-10718.6263,1372.9358,1487.9316,-0.0615591159513675,0.007885032255111226,0.00854547507567306,-0.027663614340311022,0.007522898477203506
1870.79823,58870.29822999984,-5547.7816,1383.3434,1487.9316,-0.03186196824375369,0.007944805087677975,0.00854547507567306,0.0006696403679468839,0.007579926138796528
1870.79823,58870.29822999984,-5519.8,1382.0466,1472.5589,-0.03170126457607336,0.00793735731784895,0.008457186726466821,0.0009182079888909317,0.007572820420710336
1870.81906,58870.319060000125,-6848.5839,1340.8576,740.9848,-0.0393327240453162,0.007700801032000933,0.0042556170860626845,-0.001830154082507746,0.007347128392446864
1870.81906,58870.319060000125,-6808.4848,1339.5361,740.9848,-0.039102427263120756,0.007693211405359156,0.0042556170860626845,-0.001610434079338455,0.0073398873325680085
1870.8398899999997,58870.339889999945,-12492.4018,1368.337,740.9848,-0.0717462470836652,0.007858620469261657,0.0042556170860626845,-0.03275502987460516,0.007497699698413585
1870.8398899999997,58870.339889999945,-12453.3752,1367.0236,783.5355,-0.07152210987360241,0.007851077362465358,0.004499993874822626,-0.03280481767866122,0.0074905030218756444
1870.86072,58870.36072000023,-5520.7373,1252.6306,786.3608,-0.0317066476688099,0.007194096537317569,0.004516220111788961,0.005164545694935894,0.006863695180239683
1870.86072,58870.36072000023,-5518.1091,1251.4061,783.5355,-0.03169155341475018,0.007187064000183361,0.004499993874822626,0.005196451413958503,0.006856985624566843
1870.88155,58870.38155000005,-1543.694,1268.2982,740.9848,-0.008865729178321135,0.0072840785534906355,0.0042556170860626845,0.02723759121952478,0.006949544616303215
1870.88155,58870.38155000005,-1525.2178,1267.0704,740.9848,-0.008759616836468087,0.0072770270638267895,0.0042556170860626845,0.02733883016809361,0.006942816978528522
1870.9023899999997,58870.402389999945,650.0186,1268.5432,740.9848,0.0037331808431408384,0.007285485635236557,0.0042556170860626845,0.03925787445342555,0.006950887075380264
1870.9023899999997,58870.402389999945,649.3108,1267.3069,733.4696,0.0037291158126928252,0.007278385328450914,0.00421245585856493,0.039300557997411376,0.006944112862494734
1870.92322,58870.42322000023,-6245.7588,1283.5042,721.6706,-0.035870584477180056,0.007371409512790569,0.004144691950319506,0.0015926455995051167,0.0070328647498770925
1870.92322,58870.42322000023,-6225.5859,1282.2484,721.6706,-0.035754727663497195,0.007364197213784331,0.004144691950319506,0.0017031814881393681,0.007025983688207877
1870.94405,58870.44405000005,-7726.8164,1204.567,721.6706,-0.04437658085929612,0.0069180581119980735,0.004144691950319506,-0.006522698150501756,0.006600334298216709
1870.94405,58870.44405000005,-7686.9617,1203.3237,721.6706,-0.044147687712932114,0.00691091760287683,0.004144691950319506,-0.00630431731875463,0.006593521729357547
1870.96488,58870.46487999987,-7424.3992,1223.1407,721.6706,-0.04263974117859115,0.007024730414954088,0.004144691950319506,-0.00486562584358096,0.006702107490703958
1870.96488,58870.46487999987,-7400.217,1221.9301,733.4696,-0.04250085819003513,0.007017777708171996,0.00421245585856493,-0.00480622429264712,0.006695474099035897
1870.9857100000002,58870.48571000015,-8717.5175,1146.6403,740.9848,-0.050066366302048915,0.006585374021502253,0.0042556170860626845,-0.012070835207899375,0.006282929301406644
1870.9857100000002,58870.48571000015,-8712.6702,1145.3247,783.5355,-0.050038527333285635,0.0065778182796861935,0.004499993874822626,-0.01230790591616834,0.006275720570134134
1871.00655,58870.50655000005,-8900.9508,1186.4059,786.3608,-0.05111985874296385,0.006813755449566005,0.004516220111788961,-0.01335708000072499,0.006500821916403706
1871.00655,58870.50655000005,-8897.0431,1185.1785,786.3608,-0.051097416076275944,0.006806706257178478,0.004516220111788961,-0.013335668052417315,0.006494096470398933
1871.02738,58870.52737999987,-7685.3109,1173.8512,786.3608,-0.04413820685356001,0.006741651412033265,0.004516220111788961,-0.006696072579592981,0.006432029381813417
1871.02738,58870.52737999987,-7690.9477,1172.6302,786.3608,-0.04417058007145964,0.006734638976066855,0.004516220111788961,-0.006726959001329739,0.0064253390041273915
1871.0482100000002,58870.54821000015,-8359.4403,1190.6748,786.3608,-0.04800986062143377,0.006838272556770759,0.004516220111788961,-0.01038991393524713,0.006524213032950695
1871.0482100000002,58870.54821000015,-8343.5187,1189.4603,783.5355,-0.04791841983479758,0.0068312974515445475,0.004499993874822626,-0.010285168030531307,0.006517558271525898
1871.0690399999999,58870.56903999997,-9556.2608,1175.1823,740.9848,-0.05488342910590212,0.006749296173306717,0.0042556170860626845,-0.01666666605034274,0.0064393230441703924
1871.0690399999999,58870.56903999997,-9540.356,1173.9872,740.9848,-0.05479208480487136,0.00674243248598202,0.0042556170860626845,-0.016579516894715624,0.006432774583586798
1871.08987,58870.58986999979,-6012.1353,1160.9123,740.9848,-0.03452884014139103,0.006667340840595285,0.0042556170860626845,0.00275310312383723,0.006361131652213323
1871.08987,58870.58986999979,-6011.2954,1159.7402,740.9848,-0.03452401643543838,0.00666060924665898,0.0042556170860626845,0.0027577052927303444,0.006354709218400227
1871.1107100000002,58870.61071000015,-7356.3599,1108.758,740.9848,-0.042248978496814485,0.006367808744671537,0.0042556170860626845,-0.004612474491925639,0.006075356087143481
1871.1107100000002,58870.61071000015,-7330.5966,1107.4782,733.4696,-0.04210101494928509,0.006360458609086107,0.00421245585856493,-0.004424744546003244,0.006068343519278965
1871.1315399999999,58870.63153999997,-9884.8276,1101.4972,721.6706,-0.056770450928742396,0.006326108584913221,0.004144691950319506,-0.01834735824769502,0.0060355710795245675
1871.1315399999999,58870.63153999997,-9871.6518,1100.2202,721.6706,-0.05669477979540398,0.00631877453026203,0.004144691950319506,-0.0182751624423588,0.006028573854049503
1871.15237,58870.65236999979,-6570.6343,1111.1013,721.6706,-0.03773640645982148,0.006381266763672427,0.004144691950319506,-0.00018748527349763452,0.00608819602328735
1871.15237,58870.65236999979,-6549.3015,1109.8382,705.137,-0.037613888119130065,0.006374012539373352,0.004049736330913917,3.184332917522282e-05,0.006081274961817065
1871.1732,58870.67320000008,-9106.835,1092.3718,567.7348,-0.052302290986203315,0.006273699671589821,0.003260609280018134,-0.013130667158359156,0.005985569136415594
1871.1732,58870.67320000008,-9091.5618,1091.1293,556.1676,-0.05221457408448164,0.00626656375702122,0.0031941766434000762,-0.012975311973779931,0.005978760951096278
1871.19403,58870.6940299999,-4012.5733,1091.8609,426.4782,-0.023044974059601396,0.006270765475410265,0.0024493456745040636,0.015658139453881597,0.005982769698283088
1871.19403,58870.6940299999,-4027.9341,1090.6096,426.4782,-0.02313319406483712,0.006263579020762625,0.0024493456745040636,0.015573971105348017,0.0059759132940254926
1871.21487,58870.71486999979,-9458.3543,1081.1283,426.4782,-0.05432113339587326,0.00620912610583362,0.0024493456745040636,-0.014181608036193175,0.0059239612236286765
1871.21487,58870.71486999979,-9432.2974,1079.875,422.5344,-0.05417148364752507,0.006201928164804381,0.0024266956786282864,-0.014014396633324041,0.005917093860521473
1871.2357,58870.73570000008,-7394.5537,1074.0365,48.0281,-0.042468332777579304,0.006168396545320449,0.0002758345420461084,-0.0005284067574516714,0.005885102238801686
1871.2357,58870.73570000008,-7381.3599,1072.8093,422.5344,-0.042392558266806483,0.006161348501571082,0.0024266956786282864,-0.0027764388237967773,0.0058783778886818735
1871.25653,58870.7565299999,-8323.7307,1067.1637,426.4782,-0.04780477357525352,0.00612892474359241,0.0024493456745040636,-0.00796452333883212,0.005847443248006833
1871.25653,58870.7565299999,-8299.8156,1065.933,422.5344,-0.04766742459296009,0.006121856598675243,0.0024266956786282864,-0.007809047768008799,0.005840699719900206
1871.27736,58870.77736000018,-8462.2346,1065.2366,65.9583,-0.0486002278994533,0.006117857040602346,0.0003788111017225297,-0.006489773999659881,0.0058368838484665056
1871.27736,58870.77736000018,-8436.1817,1064.0108,63.0573,-0.048450601123868314,0.0061108170373200986,0.0003621501052126582,-0.00632904538437543,0.00583016716954142
1871.2981899999997,58870.79819,-8317.7689,1070.3582,48.0281,-0.04777053382034398,0.006147271366601986,0.0002758345420461084,-0.005587095024019646,0.005864947270544103
1871.2981899999997,58870.79819,-8303.7364,1069.1217,37.3619,-0.047689942495447474,0.006140169911178183,0.00021457652033856215,-0.005444120482246576,0.005858171961773613
1871.31903,58870.8190299999,-6105.3535,1065.491,-90.3224,-0.03506421004999376,0.006119318108341785,-0.0005187387766850119,0.007392846183038277,0.005838277814136714
1871.31903,58870.8190299999,-6090.1648,1064.2655,-91.4703,-0.03497697844789465,0.0061122798280167775,-0.0005253313854039645,0.007483183559906274,0.0058315627790390704
1871.33986,58870.83986000018,-8007.9572,1057.6287,-215.144,-0.045991226115270775,0.0060741634193174614,-0.0012356130414063423,-0.0022589712634494036,0.005795196932498027
1871.33986,58870.83986000018,-7996.7622,1056.3986,-218.3413,-0.04592693109426836,0.006067098720314775,-0.0012539757453501588,-0.0021778196097804823,0.005788456692046282
1871.3606899999997,58870.86069,-7481.9625,1072.6107,-367.0035,-0.04297033819355036,0.006160207903878266,-0.0021077711246503387,0.0015640521621849853,0.005877289674915744
1871.3606899999997,58870.86069,-7463.32,1071.3886,-367.0035,-0.042863270759067325,0.006153189150401977,-0.0021077711246503387,0.0016662023390987698,0.005870593269862434
1871.38152,58870.88151999982,-9034.1214,1081.4969,-367.0035,-0.05188468290767171,0.006211243045962382,-0.0021077711246503387,-0.006940885814658416,0.005925980939611534
1871.38152,58870.88151999982,-9035.0578,1080.2811,-218.3413,-0.05189006083153653,0.0062042604745881315,-0.0012539757453501588,-0.007867082274594888,0.005919319054934491
1871.40235,58870.902350000106,-12717.0681,1113.5687,-215.144,-0.07303654851082332,0.006395437512651558,-0.0012356130414063423,-0.028062190335013008,0.0061017159560494295
1871.40235,58870.902350000106,-12701.1179,1112.4047,-218.3413,-0.07294494346893027,0.00638875243856073,-0.0012539757453501588,-0.027954982920514772,0.006095337905577249
1871.4231899999997,58870.92319,-10118.861,1069.5054,-367.0035,-0.05811454939844022,0.00614237357348802,-0.0021077711246503387,-0.012884634885082796,0.005860274417071014
1871.4231899999997,58870.92319,-10093.7255,1068.3602,-367.0035,-0.057970191426094865,0.0061357964713842274,-0.0021077711246503387,-0.012746906802914825,0.005853999379785154
1871.44402,58870.94401999982,-8365.2604,1081.0329,-367.0035,-0.048043286566206975,0.006208578205431331,-0.0021077711246503387,-0.0032759122606431297,0.0059234384865023484
1871.44402,58870.94401999982,-8350.258,1079.8416,-370.7204,-0.04795712492055386,0.006201736342231671,-0.0021291179905336692,-0.0031706789622811707,0.005916910847733009
1871.46485,58870.964850000106,-10572.8314,1091.7002,-587.7884,-0.060721788023047236,0.006269842544648756,-0.003375780931038596,-0.0140042158364425,0.00598188915471704
1871.46485,58870.964850000106,-10562.342,1090.5423,-587.7884,-0.06066154539747307,0.006263192504021808,-0.003375780931038596,-0.01394673995790049,0.005975544528736165
1871.48568,58870.985679999925,-9179.1202,1082.7148,-587.7884,-0.05271743868179634,0.006218237678037313,-0.003375780931038596,-0.006367480117160167,0.005932654331080666
1871.48568,58870.985679999925,-9182.9549,1081.5371,-588.845,-0.05273946209555588,0.006211473922232529,-0.0033818491864375374,-0.006381945696992071,0.005926201212488666
1871.5065100000002,58871.00651000021,-10297.7414,1066.5111,-638.6399,-0.05914189366596329,0.006125176737276539,-0.0036678307979885203,-0.012181820524704482,0.005843867375379561
1871.5065100000002,58871.00651000021,-10284.9087,1065.3498,-644.9277,-0.059068193021388236,0.00611850716980087,-0.0037039428330987475,-0.012072547424186428,0.00583750411935435
1871.52735,58871.027350000106,-11063.9144,1078.3305,-683.5105,-0.06354217139052647,0.0061930578066142754,-0.003925531215084639,-0.016102003350235008,0.005908630888911263
1871.52735,58871.027350000106,-11040.0855,1077.1826,-683.5105,-0.06340531747127998,0.006186465197895323,-0.003925531215084639,-0.015971434684516308,0.00590234105717843
1871.54818,58871.048179999925,-10094.6314,1064.5701,-683.5105,-0.057975394182640284,0.00611402920393436,-0.003925531215084639,-0.010790890037668425,0.005833231811834453
1871.54818,58871.048179999925,-10087.2137,1063.4061,-684.2024,-0.05793279291624551,0.0061073441298435316,-0.003929504928798938,-0.010745958507498193,0.005826853761362271
1871.5690100000002,58871.06901000021,-8748.825,1064.1116,-1263.7734,-0.050246171248009903,0.006111395950952707,-0.007258091763760244,0.00017848640161988345,0.005830719495561691
1871.5690100000002,58871.06901000021,-8739.1124,1062.9533,-1263.7734,-0.05019038993304893,0.006104743613049437,-0.007258091763760244,0.00023170586297392888,0.005824372677810894
1871.5898399999999,58871.08984000003,-10085.6482,1065.4089,-1263.7734,-0.057923801951048605,0.006118846592377131,-0.007258091763760244,-0.007146535799396591,0.0058378279533602825
1871.5898399999999,58871.08984000003,-10086.1769,1064.2462,-1263.7734,-0.0579268383760244,0.006112168984434344,-0.007258091763760244,-0.007149432771290624,0.005831457026140348
1871.61067,58871.11066999985,-5748.3331,1048.9843,-1263.7734,-0.033013773773415696,0.006024516980768709,-0.007258091763760244,0.01661945614352002,0.005747830592719913
1871.61067,58871.11066999985,-5747.7707,1047.8284,-684.2024,-0.033010543802909964,0.006017878426523359,-0.003929504928798938,0.013031693103459443,0.005741496925588646
1871.6315100000002,58871.13151000021,-11523.1705,1051.4888,-683.5105,-0.06617976679874336,0.0060389008021265065,-0.003925531215084639,-0.01861846261609174,0.00576155381214223
1871.6315100000002,58871.13151000021,-11517.3787,1050.3434,-644.9277,-0.06614650338626978,0.006032322551384553,-0.0037039428330987475,-0.018825774112716947,0.005755277678971408
1871.6523399999999,58871.15234000003,-8434.9337,1034.5788,-638.6399,-0.048443433621750326,0.005941783445703919,-0.0036678307979885203,-0.0019747058077213744,0.005668896738701862
1871.6523399999999,58871.15234000003,-8422.5589,1033.4391,-638.6399,-0.048372362784242444,0.005935237931149523,-0.0036678307979885203,-0.0019068990216533754,0.0056626518382524235
1871.67317,58871.17316999985,-8102.4859,1047.2694,-638.6399,-0.046534122475416474,0.006014667982866336,-0.0036678307979885203,-0.00015308308627316573,0.005738433927123051
1871.67317,58871.17316999985,-8105.182,1046.1176,-638.6399,-0.0465496066921315,0.006008052975703265,-0.0036678307979885203,-0.0001678561634879932,0.005732122725633483
1871.694,58871.194000000134,-9727.662,1042.0066,-683.5105,-0.05586781890079622,0.00598444271832578,-0.003925531215084639,-0.008780108804896814,0.005709596810263089
1871.694,58871.194000000134,-9705.8759,1040.8485,-588.845,-0.05574269717171531,0.005977791529060672,-0.0033818491864375374,-0.009247251995070777,0.005703251088397253
1871.7148300000001,58871.21482999995,-10873.0128,1041.9366,-587.7884,-0.062445787077762285,0.005984040694969803,-0.003375780931038596,-0.01564903724538589,0.00570921325052679
1871.7148300000001,58871.21482999995,-10842.0645,1040.8054,-587.7884,-0.06226804508593656,0.005977543997537206,-0.003375780931038596,-0.01547945836271561,0.005703014925188189
1871.73567,58871.23566999985,-14115.1509,1044.2783,-587.7884,-0.08106600478497411,0.005997489524865414,-0.003375780931038596,-0.03341408916942595,0.005722044419590972
1871.73567,58871.23566999985,-14107.2386,1043.1308,-588.845,-0.0810205629364098,0.005990899213422781,-0.0033818491864375374,-0.03336418794608198,0.005715756779628061
1871.7565,58871.256500000134,-8018.6137,1055.8114,-683.5105,-0.046052428428027564,0.006063726318677203,-0.003925531215084639,0.0005844928418351396,0.005785239173801209
1871.7565,58871.256500000134,-8004.0285,1054.6584,-683.5105,-0.04596866284157608,0.006057104419685172,-0.003925531215084639,0.0006644113484905083,0.005778921397001874
1871.7773300000001,58871.27732999995,-11244.9796,1050.9862,-683.5105,-0.06458206338130867,0.006036014274430587,-0.003925531215084639,-0.01709413649830686,0.005758799853235599
1871.7773300000001,58871.27732999995,-11230.1826,1049.835,-683.5105,-0.06449708138704581,0.006029402713181996,-0.003925531215084639,-0.017013057449477936,0.005752491939400912
1871.79816,58871.29815999977,-6947.9038,1050.283,-683.5105,-0.039903137181221335,0.0060319756626602515,-0.003925531215084639,0.006451367226082906,0.005754946721713229
1871.79816,58871.29815999977,-6931.3654,1049.121,-683.5105,-0.039808153994499905,0.006025302074951025,-0.003925531215084639,0.0065419881452660035,0.005748579630090658
1871.8189899999998,58871.31899000006,-9003.1602,1036.3893,-683.5105,-0.05170686682868466,0.0059521814926467385,-0.003925531215084639,-0.004810255671231565,0.005678817237310009
1871.8189899999998,58871.31899000006,-8993.4497,1035.2363,-684.2024,-0.05165109757442437,0.005945559593654709,-0.003929504928798938,-0.0047527609158700785,0.005672499460510677
1871.8398300000001,58871.33982999995,-9436.4726,1036.155,-1136.1129,-0.054195462617751884,0.0059508358630423735,-0.006524913154677703,-0.004380372330622763,0.0056775334080783665
1871.8398300000001,58871.33982999995,-9426.9649,1035.0157,-684.2024,-0.054140858082585785,0.005944292645764299,-0.003929504928798938,-0.0071281748557823306,0.005671290699398852
1871.86066,58871.36065999977,-15589.6541,1035.1376,-683.5105,-0.08953435799731274,0.00594499274072278,-0.003925531215084639,-0.040900453720128085,0.005671958641282493
1871.86066,58871.36065999977,-15585.5659,1033.9634,-684.2024,-0.08951087868468549,0.005938249086085796,-0.003929504928798938,-0.040873765934843695,0.005665524700677309
1871.8814899999998,58871.38149000006,-11072.5896,1049.1524,-1136.1129,-0.06359199471935184,0.006025482411142134,-0.006524913154677703,-0.013345352403126353,0.005748751684029511
1871.8814899999998,58871.38149000006,-11059.3069,1047.9804,-1136.324,-0.06351570963891694,0.006018751391524908,-0.006526125542255515,-0.01327126293623826,0.005742329798158894
1871.90232,58871.40231999988,-8407.3881,1046.5017,-1148.7142,-0.04828523398525866,0.006010258935289423,-0.006597284824901709,0.0013364926053815599,0.0057342273727008074
1871.90232,58871.40231999988,-8382.9754,1045.3081,-1148.7142,-0.04814502719122331,0.0060034038627509246,-0.006597284824901709,0.0014702601593010048,0.005727687131254419
1871.92315,58871.42315000016,-9176.3081,1033.0083,-1148.7142,-0.05270128825494856,0.005932763764553021,-0.006597284824901709,-0.0028767467151251313,0.0056602913020467405
1871.92315,58871.42315000016,-9178.1432,1031.8434,-1148.7142,-0.05271182758438506,0.005926073521590474,-0.006597284824901709,-0.0028868020075834685,0.005653908320092235
1871.9439899999998,58871.44399000006,-10536.1202,1045.1709,-1148.7142,-0.06051094859696202,0.0060026158969732095,-0.006597284824901709,-0.01032773486502471,0.005726935354171273
1871.9439899999998,58871.44399000006,-10523.4586,1044.0139,-1148.7142,-0.060438230612332805,0.005995971025217978,-0.006597284824901709,-0.010258356579922849,0.005720595659672719
1871.96482,58871.46481999988,-7360.2043,1056.8249,-1148.7142,-0.04227105761952477,0.006069547042552679,-0.006597284824901709,0.007074457493741374,0.0057907925708403475
1871.96482,58871.46481999988,-7339.9954,1055.666,-1152.6076,-0.04215499405097312,0.006062891258734928,-0.006619645363961183,0.007209312957368663,0.005784442465434666
1871.98565,58871.48565000016,-13513.1436,1069.3333,-1265.2746,-0.07760856199827394,0.006141385170351396,-0.007266713441788723,-0.02591793813461577,0.005859331408062199
1871.98565,58871.48565000016,-13483.2269,1068.156,-1265.2746,-0.07743674468207716,0.006134623711822932,-0.007266713441788723,-0.025754011826573588,0.005852880481240119
1872.00648,58871.50647999998,-10092.4508,1057.1544,-1265.2746,-0.057962870580782505,0.006071439423921173,-0.007266713441788723,-0.007174509158475008,0.005792598041313357
1872.00648,58871.50647999998,-10102.4049,1056.0221,-1152.6076,-0.058020038876321595,0.006064936408978695,-0.006619645363961183,-0.007927102176509045,0.0057863936886074704
1872.0273100000002,58871.5273099998,-11316.6864,1059.7914,-1148.7142,-0.06499388921534316,0.006086584218059929,-0.006597284824901709,-0.01460478866268701,0.005807047284522243
1872.0273100000002,58871.5273099998,-11297.2639,1058.6741,-1148.7142,-0.06488234209203637,0.006080167350979446,-0.006597284824901709,-0.014498364534425885,0.00580092512318842
1872.04815,58871.54815000016,-11469.2531,1074.5661,-1148.7142,-0.0658701088831207,0.006171438139167961,-0.006597284824901709,-0.015440766422974102,0.005888004142178033
1872.04815,58871.54815000016,-11467.168,1073.4417,-1136.324,-0.06585813375598427,0.006164980495432801,-0.006526125542255515,-0.015506107164279026,0.005881843076928101
1872.06898,58871.56897999998,-11049.0717,1071.6971,-1136.1129,-0.06345692693244405,0.006154960924763679,-0.006524913154677703,-0.01321648783852179,0.0058722836724145544
1872.06898,58871.56897999998,-11041.0413,1070.5759,-1136.1129,-0.06341080681304631,0.006148521659239077,-0.006524913154677703,-0.01317248586557351,0.005866140141323996
1872.0898100000002,58871.5898099998,-12251.6541,1076.3239,-1136.1129,-0.07036358710798107,0.006181533519955639,-0.006524913154677703,-0.019805947670271915,0.005897635875098996
1872.0898100000002,58871.5898099998,-12246.0464,1075.1964,-1136.324,-0.07033138101693372,0.006175058072328999,-0.006526125542255515,-0.019773912788756676,0.00589145782363217
1872.1106399999999,58871.610640000086,-9370.8862,1037.399,-1148.7142,-0.05381878740868777,0.005957980392397175,-0.006597284824901709,-0.003942922782634742,0.00568434981253489
1872.1106399999999,58871.610640000086,-9355.3272,1036.2209,-1152.6076,-0.05372942910303555,0.005951214339316073,-0.006619645363961183,-0.003833546096404866,0.005677894502172969
1872.13147,58871.631469999906,-9091.3575,1060.6967,-1188.5298,-0.05221340075060127,0.006091783528690879,-0.0068259534125054465,-0.0021645810093613846,0.005812007807797556
1872.13147,58871.631469999906,-9083.8092,1059.5624,-1188.5298,-0.052170049423488046,0.006085269027366802,-0.0068259534125054465,-0.0021232206671112424,0.005805792496242062
1872.1523100000002,58871.6523099998,-11213.1134,1035.0487,-1188.5298,-0.06439904971464791,0.005944482171060689,-0.0068259534125054465,-0.013790582916448045,0.005671471520417393
1872.1523100000002,58871.6523099998,-11210.6531,1033.8634,-1188.5298,-0.06438491974232345,0.005937674767005827,-0.0068259534125054465,-0.013777101887602075,0.00566497675819688
1872.1731399999999,58871.673140000086,-6552.2626,1023.1698,-1188.5298,-0.037630894281407,0.00587625938187037,-0.0068259534125054465,0.011748198566118535,0.005606381981109835
1872.1731399999999,58871.673140000086,-6548.7019,1021.9955,-1196.1322,-0.03761044450192658,0.005869515152914306,-0.006869615446240932,0.011814811299413468,0.005599947492562169
1872.19397,58871.693969999906,-7331.0633,1055.4967,-1265.2746,-0.0421036952964313,0.006061918936532544,-0.007266713441788723,0.007956306003252726,0.005783514798815302
1872.19397,58871.693969999906,-7339.1122,1054.3251,-1265.2746,-0.04214992166485885,0.006055190214191639,-0.007266713441788723,0.007912202660945554,0.005777095104714609
