BTJD,mjd,cts,e_cts,bkg_model,raw_flux,e_raw_flux,flux,e_flux,scale,shift,bkg_frac
1870.96488,58870.46487999987,-7424.3992,1223.1407,0.003404314141898761,-0.04585599015000468,0.007554594840653211,-0.005349395029844793,0.006229180387521347,0.8245551904386097,0.036918064682322976,1.309122729429999
1870.9857100000002,58870.48571000015,-8717.5175,1146.6403,0.003404314141898761,-0.053842793988299206,0.007082098481773234,-0.011934955589725557,0.0058395810623435174,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.00655,58870.50655000005,-8900.9508,1186.4059,0.003404314141898761,-0.05497574971594689,0.007327706363675519,-0.012869140115494601,0.00604209831617868,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.02738,58870.52737999987,-7685.3109,1173.8512,0.003404314141898761,-0.047467482746634045,0.0072501636313913684,-0.006678159614748928,0.0059781600537929915,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.0482100000002,58870.54821000015,-8359.4403,1190.6748,0.002609737537340144,-0.05163116930139642,0.007354072757922122,-0.009071150681536699,0.006063838863407867,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.0690399999999,58870.56903999997,-9556.2608,1175.1823,0.0013294761268461562,-0.05902320030362536,0.007258385025048201,-0.0134902689002179,0.005984939046605372,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.08987,58870.58986999979,-6012.1353,1160.9123,0.000407384230512693,-0.037133296536276686,0.007170247929801415,0.005766296329464471,0.005912265147249453,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.1107100000002,58870.61071000015,-7356.3599,1108.758,0.0002307616915838065,-0.04543575285045145,0.006848122596470687,-0.0008483165375366955,0.005646655031679834,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.1315399999999,58870.63153999997,-9884.8276,1101.4972,0.0002307616915838065,-0.06105255723050216,0.0068032770588976055,-0.013725233647171929,0.00560967741090594,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.15237,58870.65236999979,-6570.6343,1111.1013,0.0002307616915838065,-0.04058280456418384,0.006862595732791065,0.0031532071608354143,0.005658588931354727,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.1732,58870.67320000008,-9106.835,1092.3718,-0.0005649563099756238,-0.056247370973494776,0.006746915023230819,-0.008721399855874147,0.005563203801853205,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.19403,58870.6940299999,-4012.5733,1091.8609,0.0002307616915838065,-0.02478322040131837,0.0067437595052237,0.0161808362890978,0.005560601903101912,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.21487,58870.71486999979,-9458.3543,1081.1283,-0.0005649563099756238,-0.058418491507845435,0.006677470774428631,-0.010511608561540833,0.0055059431860572505,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.2357,58870.73570000008,-7394.5537,1074.0365,-0.0005649563099756238,-0.04567165268145612,0.00663366904688335,-1.1364455571245043e-06,0.0054698262442596105,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.25653,58870.7565299999,-8323.7307,1067.1637,-0.0005649563099756238,-0.05141061286016134,0.006591219948900721,-0.004733225848629008,0.005434824620188597,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.27736,58870.77736000018,-8462.2346,1065.2366,-0.000625049503262492,-0.05226606705962534,0.006579317426388451,-0.005359925683763684,0.005425010333471793,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.2981899999997,58870.79819,-8317.7689,1070.3582,-0.000625049503262492,-0.05137379045410371,0.00661095042898242,-0.0046241943773738785,0.005451093489949808,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.31903,58870.8190299999,-6105.3535,1065.491,-0.0013485611741000155,-0.03770904855955168,0.006580888700181778,0.0075903050510842,0.00542630593543368,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.33986,58870.83986000018,-8007.9572,1057.6287,-0.0013485611741000155,-0.049460272352389006,0.006532328063604427,-0.0020992275213055096,0.005386265010492823,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.3606899999997,58870.86069,-7481.9625,1072.6107,-0.000625049503262492,-0.0462115235806157,0.006624862749027506,-0.0003676204324100426,0.005462564965654027,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.38152,58870.88151999982,-9034.1214,1081.4969,-0.0013485611741000155,-0.055798263370906355,0.00667974739203956,-0.007325250912577278,0.005507820382924986,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.40235,58870.902350000106,-12717.0681,1113.5687,-0.000625049503262492,-0.07854558110648721,0.006877835359196946,-0.027028835393308,0.005671154844408041,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.4231899999997,58870.92319,-10118.861,1069.5054,-0.000625049503262492,-0.062498038945059224,0.006605683202995984,-0.013796751210320117,0.005446750371423479,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.44402,58870.94401999982,-8365.2604,1081.0329,-0.0013485611741000155,-0.05166711651289227,0.0066768815467561325,-0.003918892328337609,0.005505457335321541,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.46485,58870.964850000106,-10572.8314,1091.7002,-0.000625049503262492,-0.06530193750035156,0.006742766959238687,-0.01610872031754973,0.005559783494158221,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.48568,58870.985679999925,-9179.1202,1082.7148,-0.0013485611741000155,-0.05669383261030859,0.006687269618269488,-0.008063697177323548,0.005514022873606526,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.5065100000002,58871.00651000021,-10297.7414,1066.5111,-0.0013485611741000155,-0.06360287418350234,0.00658718923633183,-0.013760583267456593,0.005431501075218752,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.52735,58871.027350000106,-11063.9144,1078.3305,-0.0013485611741000155,-0.06833505797302696,0.006660190468536447,-0.017662529973218558,0.005491694620141483,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.54818,58871.048179999925,-10094.6314,1064.5701,-0.0013485611741000155,-0.06234838746902617,0.0065752008619888724,-0.012726189735698988,0.005421615998929346,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.5690100000002,58871.06901000021,-8748.825,1064.1116,-0.0022897140297636195,-0.054036161340046844,0.006572368986854278,-0.004640215941732475,0.005419280961588442,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.5898399999999,58871.08984000003,-10085.6482,1065.4089,-0.0032270844637643558,-0.06229290371611651,0.006580381618505551,-0.010221222782989113,0.005425887818605571,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.61067,58871.11066999985,-5748.3331,1048.9843,-0.0032270844637643558,-0.035503951082337525,0.006478936871862919,0.011867747157607415,0.005342241026218659,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.6315100000002,58871.13151000021,-11523.1705,1051.4888,-0.003630410805589092,-0.07117160307662666,0.00649440564236366,-0.01701419674358111,0.005354995881224749,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.6523399999999,58871.15234000003,-8434.9337,1034.5788,-0.003630410805589092,-0.05209744603484448,0.006389962875676683,-0.0012865015515384501,0.005268877055849233,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.67317,58871.17316999985,-8102.4859,1047.2694,-0.003983325446544573,-0.05004411853567246,0.006468344979456561,0.0008685888735976127,0.00533350742635843,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.694,58871.194000000134,-9727.662,1042.0066,-0.004225901338253682,-0.060081841080767154,0.006435839870496169,-0.00709050573769472,0.005306705170049365,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.7148300000001,58871.21482999995,-10873.0128,1041.9366,-0.004225901338253682,-0.06715597510673656,0.006435407523147377,-0.012923519666666173,0.005306348675798846,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.73567,58871.23566999985,-14115.1509,1044.2783,-0.005019392750966828,-0.08718068670610138,0.006449870777242639,-0.028396221908968365,0.005318274427033727,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.7565,58871.256500000134,-8018.6137,1055.8114,-0.007017077146349196,-0.049526091059852034,0.006521103708790693,0.005267284423236283,0.005377009910471834,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.7773300000001,58871.27732999995,-11244.9796,1050.9862,-0.007017077146349196,-0.06945338738986498,0.006491301388399326,-0.011163871197084146,0.005352436252506018,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.79816,58871.29815999977,-6947.9038,1050.283,-0.007017077146349196,-0.04291296839426146,0.006486958150461165,0.010720169042156204,0.005348855013120797,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.8189899999998,58871.31899000006,-9003.1602,1036.3893,-0.007017077146349196,-0.05560703490325711,0.006401145231033677,0.0002532106143909238,0.005278097525000172,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.8398300000001,58871.33982999995,-9436.4726,1036.155,-0.007017077146349196,-0.05828334157952996,0.0063996981026933596,-0.0019535519467353615,0.005276904287815932,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.86066,58871.36065999977,-15589.6541,1035.1376,-0.007094907698439827,-0.09628779455333977,0.00639341424279819,-0.033188431161284365,0.005271722898523381,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.8814899999998,58871.38149000006,-11072.5896,1049.1524,-0.007094907698439827,-0.06838863939760192,0.006479975123139091,-0.010184037968768624,0.005343097121697406,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.90232,58871.40231999988,-8407.3881,1046.5017,-0.007017077146349196,-0.05192731364726005,0.006463603364318442,0.0032873438753905776,0.005329597702985231,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.92315,58871.42315000016,-9176.3081,1033.0083,-0.007017077146349196,-0.05667646398202943,0.006380262854086978,-0.0006285926833167824,0.0052608788527000756,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.9439899999998,58871.44399000006,-10536.1202,1045.1709,-0.007094907698439827,-0.06507519478619432,0.00645538382357882,-0.0074519200162016415,0.005322820238005354,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.96482,58871.46481999988,-7360.2043,1056.8249,-0.007017077146349196,-0.04545949736684715,0.006527363480762145,0.008620415360208376,0.005382171437941857,0.8245551904386097,0.036918064682322976,1.309122729429999
1871.98565,58871.48565000016,-13513.1436,1069.3333,-0.007017077146349196,-0.08346245441883011,0.006604620246157022,-0.022715120129019738,0.0054458739048447,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.00648,58871.50647999998,-10092.4508,1057.1544,-0.007094907698439827,-0.062334919231472205,0.006529398601496819,-0.005192411584323483,0.005383849507306801,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.0273100000002,58871.5273099998,-11316.6864,1059.7914,-0.007387779792512158,-0.0698962766022996,0.0065456857437649184,-0.01104376253603461,0.005397279155001375,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.04815,58871.54815000016,-11469.2531,1074.5661,-0.007836204286289485,-0.07083858814885798,0.006636940063396503,-0.011233707715522505,0.005472523377903542,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.06898,58871.56897999998,-11049.0717,1071.6971,-0.007387779792512158,-0.06824338365882798,0.00661921999848669,-0.00968086108025573,0.005457912206407247,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.0898100000002,58871.5898099998,-12251.6541,1076.3239,-0.007836204286289485,-0.07567100240661419,0.006647796922963764,-0.015218299974104933,0.005481475457811589,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.1106399999999,58871.610640000086,-9370.8862,1037.399,-0.007387779792512158,-0.05787825434871752,0.006407381532720479,-0.0011342399080367781,0.005283239699925166,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.13147,58871.631469999906,-9091.3575,1060.6967,-0.007387779792512158,-0.05615177588648131,0.0065512772302629505,0.00028933686918054986,0.005401889644215595,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.1523100000002,58871.6523099998,-11213.1134,1035.0487,-0.007836204286289485,-0.0692565692886349,0.006392865161665222,-0.009929245852953794,0.005271270150825221,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.1731399999999,58871.673140000086,-6552.2626,1023.1698,-0.007836204286289485,-0.040469333767215,0.006319496434214133,0.013807418614611697,0.00521077358578955,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.19397,58871.693969999906,-7331.0633,1055.4967,-0.008401420622313454,-0.04527951116554465,0.0065191599986383336,0.010581099426422626,0.005375407214176998,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.2148,58871.71480000019,-9073.3896,1076.0425,-0.008401822087708762,-0.05604079911607594,0.006646058886621615,0.0017083491584816528,0.0054800423509245005,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.2356300000001,58871.73563000001,-7815.1616,1057.7391,-0.008401822087708762,-0.04826949140211842,0.006533009937137379,0.008116221270520935,0.005386827252853641,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.25647,58871.756469999906,-9863.9049,1049.0404,-0.008401822087708762,-0.06092333046086515,0.006479283367381023,-0.0023175674043434923,0.005342526730896575,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.2773,58871.77730000019,-7491.5099,1075.7758,-0.008401822087708762,-0.04627049205315664,0.006644411643222713,0.009764506559390772,0.00547868410783002,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.2981300000001,58871.79813000001,-13518.12,1061.3558,-0.008401822087708762,-0.08349319060949488,0.006555348089371371,-0.02092766273736967,0.005405246292222987,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.31896,58871.81895999983,-9507.4774,1062.3552,-0.008401420622313454,-0.058721894965695284,0.006561520774233994,-0.0005028879078594652,0.005410336011565405,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.3397899999998,58871.839790000115,-4280.2793,1121.0018,-0.008401420622313454,-0.026436677249260646,0.006923745088887127,0.026118055934667275,0.005709009950315713,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.3606300000001,58871.86063000001,-12217.8922,1063.7414,-0.008401420622313454,-0.07546247572153973,0.006570082487018234,-0.014306420661047706,0.005417395616280695,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.38146,58871.88145999983,-8491.8026,1063.6063,-0.008401420622313454,-0.05244869057975549,0.006569248056635064,0.004669715329249442,0.005416707582377191,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.4022899999998,58871.902290000115,-8276.3982,1078.4683,-0.008401420622313454,-0.051118268847493605,0.0066610415751744995,0.0057667214740583055,0.005492396404537506,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.42312,58871.923119999934,-8889.5895,1046.3265,-0.008401822087708762,-0.05490557788832058,0.006462521260668321,0.002644401714123428,0.005328705448803931,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.44395,58871.94395000022,-11646.5131,1060.6836,-0.00928744672044968,-0.0719334151638156,0.00655119631954482,-0.010236598556865794,0.0054018229288629975,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.4647899999998,58871.964790000115,-11336.6924,1047.9436,-0.00934524167875818,-0.07001984147458462,0.0064725091020645074,-0.008583090745555515,0.005336940975268435,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.48562,58871.985619999934,-8342.0724,1030.955,-0.00928744672044968,-0.051523898365409264,0.006367580871068743,0.006592174453604148,0.005250421857777335,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.50645,58872.00645000022,-7924.4471,1051.5728,-0.00928744672044968,-0.04894448134763998,0.0064949244591822105,0.00871904614391149,0.005355423674325371,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.52728,58872.02728000004,-9780.0124,1051.5489,-0.00934524167875818,-0.060405177604313576,0.006494776843444552,-0.0006552697470009541,0.005355301957002695,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.5481100000002,58872.04810999986,-8864.6238,1056.0006,-0.009988176774201165,-0.054751379971095436,0.006522272281910573,0.004848279384151251,0.005377973463503238,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.56895,58872.06895000022,-15290.4338,1029.2235,-0.010508939155822246,-0.0944396930760537,0.0063568864505768145,-0.027195183315882526,0.005241603717851983,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.58978,58872.08978000004,-7612.4824,1053.2558,-0.010543098919850375,-0.04701766547675453,0.0065053193247253316,0.011951615005763794,0.005363994814662864,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.6106100000002,58872.11060999986,-15048.707,1052.5802,-0.010543098919850375,-0.092946693917308,0.006501146555170412,-0.025919403786697093,0.005360554135867851,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.6314399999999,58872.13144000014,-9243.4289,1092.2797,-0.010508939155822246,-0.05709102826672745,0.006746346177647623,0.0036008521085992857,0.005562734757275022,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.65228,58872.15228000004,-12367.1229,1057.0941,-0.010508939155822246,-0.07638418282873277,0.006529026165137788,-0.012307418625436549,0.005383542412973855,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.6731100000002,58872.17310999986,-12398.1971,1094.6525,-0.010508939155822246,-0.07657610922853078,0.006761001517493563,-0.012465672534572187,0.005574818893812634,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.6939399999999,58872.19394000014,-12265.9537,1057.9148,-0.010508939155822246,-0.07575932232302561,0.006534095128982851,-0.011792186652155616,0.005387722053422446,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.7147699999998,58872.21476999996,-9121.1871,1099.4361,-0.010543098919850375,-0.056336015150417786,0.006790546900031932,0.004268121416022837,0.00559918069233814,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.7356,58872.23559999978,-9810.2042,1048.0502,-0.010543098919850375,-0.06059165395696052,0.006473167505312812,0.0007591123494560502,0.005337483865084225,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.7564399999999,58872.25644000014,-9106.1784,1041.2801,-0.010508939155822246,-0.05624331555536311,0.006431352722654769,0.004299838024755533,0.005303005269006474,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.7772699999998,58872.27726999996,-10015.8804,1049.2429,-0.010508939155822246,-0.06186199052524343,0.006480534086497174,-0.0003330695850467854,0.0053435580178355785,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.7981,58872.29809999978,-8685.6372,1050.9393,-0.010508939155822246,-0.05364588879996029,0.006491011715675636,0.0064415597377070494,0.00535219740135817,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.8189300000001,58872.31893000007,-10669.7933,1039.0081,-0.010508939155822246,-0.06590081207747905,0.006417319962991089,-0.00366330085919799,0.005291434484189609,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.83976,58872.339759999886,-8958.5449,1038.4594,-0.010543098919850375,-0.055331473379391385,0.006413930977415622,0.005096421547335046,0.0052886400785430365,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.8606,58872.36059999978,-9222.4774,1040.6244,-0.010543098919850375,-0.05696162361703836,0.0064273028632747175,0.0037522727076885025,0.005299665936434106,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.8814300000001,58872.38143000007,-11274.8348,1039.884,-0.010543098919850375,-0.0696377847694033,0.006422729863602628,-0.006699921765330279,0.00529589524581861,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.90226,58872.402259999886,-6977.8944,1043.8652,-0.010543098919850375,-0.04309820205710017,0.006447319310245691,0.015183428912174068,0.0053161706016781616,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.9230899999998,58872.42309000017,-9560.316,1028.6399,-0.011400155275061196,-0.05904824680318,0.006353281908966019,0.0031537286840747757,0.00523863157435765,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.94392,58872.44391999999,-8692.575,1030.0383,-0.011400155275061196,-0.05368873936333825,0.006361918973716765,0.007572938361790639,0.005245753310928031,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.96476,58872.464759999886,-8297.4126,1045.8686,-0.011400155275061196,-0.05124806199215751,0.0064596930913681455,0.009585411556383773,0.005326373467128033,0.8245551904386097,0.036918064682322976,1.309122729429999
1872.9855899999998,58872.48559000017,-11137.2954,1021.3741,-0.010543098919850375,-0.06878828769876659,0.006308405489439455,-0.005999464546474386,0.00520162848970872,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.00642,58872.50641999999,-10665.7427,1033.9787,-0.010508939155822246,-0.06587579398932163,0.006386256423619387,-0.00364267206475293,0.005265820881567278,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.02725,58872.52724999981,-6888.3314,1017.2636,-0.009988176774201165,-0.04254502597710101,0.006283017435479264,0.01491309192623041,0.005180694638040709,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.04808,58872.548080000095,-12012.2224,1051.4597,-0.009988176774201165,-0.07419217868215729,0.006494225909394376,-0.01118173209932703,0.005354847681472033,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.06892,58872.56891999999,-10297.975,1045.3159,-0.010086482061452491,-0.06360431698836917,0.0064562794002298906,-0.002322762098104055,0.00532355869038143,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.08975,58872.58974999981,-9026.6795,1048.9705,-0.010086482061452491,-0.05575229928897804,0.006478851637671298,0.004151659851344729,0.005342170745923555,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.11058,58872.610580000095,-9609.3619,1040.6259,-0.010508939155822246,-0.05935117344366805,0.006427312127860764,0.0017372376718081204,0.005299673575596618,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.1314100000002,58872.631409999914,-11911.4589,1032.6822,-0.010543098919850375,-0.0735698239381559,0.006378248733080673,-0.009942105070933158,0.005259218098770156,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.15224,58872.6522400002,-15075.2976,1033.909,-0.010851984542082924,-0.09311092785177678,0.006385825929187804,-0.025650454540950725,0.0052654659151492615,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.17308,58872.673080000095,-8189.2324,1054.0051,-0.010543098919850375,-0.0505798988112734,0.006509947294274626,0.009014357020232826,0.005367810830975926,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.1939100000002,58872.693909999914,-11023.0587,1038.0832,-0.010543098919850375,-0.06808271720762582,0.006411607419235395,-0.005417682735783944,0.005286724176585244,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.21474,58872.7147400002,-11527.0238,1044.0191,-0.010543098919850375,-0.07119540256289958,0.006448269856773966,-0.007984263601677168,0.005316954379751804,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.2355699999998,58872.73557000002,-6287.6255,1018.6382,-0.010543098919850375,-0.03883483164468288,0.006291507502131418,0.01869881311449514,0.005187695166565913,0.8245551904386097,0.036918064682322976,1.309122729429999
1873.2564,58872.75639999984,-8826.8063,1098.0785,-0.010543098919850375,-0.05451780431591007,0.00678216183202163,0.0057673365969278835,0.0055922667409880646,0.8245551904386097,0.036918064682322976,1.309122729429999
