t0,a,power,y0
6.920416642606156,0.9496311657715041,1.11529636488697,0.010832089002255517
6.920416642606156,0.9496311657715041,1.11529636488697,0.010832089002255517
6.920416642606156,0.9496311657715041,1.11529636488697,0.010832089002255517
6.920416642606156,0.9496311657715041,1.11529636488697,0.010832089002255517
6.881830830716,0.9512012382383548,1.125464862568152,0.010630559458974386
6.804914058726576,0.9423872530371291,1.1377403203332828,0.012079577893217524
6.804914058726576,0.9423872530371291,1.1377403203332828,0.012079577893217524
6.825917182517593,0.9457481021588544,1.141136484635371,0.012061623519172882
6.813057936983707,0.9452961592889779,1.1393509127864319,0.012153883653746336
6.798407934903145,0.9488562035691133,1.1514370576325945,0.012167655116555138
6.798407934903145,0.9488562035691133,1.1514370576325945,0.012167655116555138
6.798407934903145,0.9488562035691133,1.1514370576325945,0.012167655116555138
6.8086131341764675,0.9490667451998758,1.1500014373352716,0.012138226777140592
6.848700608795921,0.9533635468796889,1.1643542979470087,0.010672813916319662
6.776260243760609,0.9619722147976794,1.189682654951434,0.008416994344144512
6.805728570324863,0.9627593949481282,1.1888288827859483,0.00832883800093368
6.805728570324863,0.9627593949481282,1.1888288827859483,0.00832883800093368
6.489821494308697,0.9634228789855172,1.2452778509938225,0.0075173898459039035
6.489821494308697,0.9634228789855172,1.2452778509938225,0.0075173898459039035
6.4731642393709246,0.9658818233744455,1.2533217406449328,0.007705886528010651
6.4731642393709246,0.9658818233744455,1.2533217406449328,0.007705886528010651
6.4731642393709246,0.9658818233744455,1.2533217406449328,0.007705886528010651
6.4731642393709246,0.9658818233744455,1.2533217406449328,0.007705886528010651
6.4731642393709246,0.9658818233744455,1.2533217406449328,0.007705886528010651
6.531172187390355,0.9659059681582753,1.2432152830274898,0.007859923079155747
6.476968234543311,0.9686373052185642,1.2613215146205576,0.007559517548551399
6.476968234543311,0.9686373052185642,1.2613215146205576,0.007559517548551399
6.476968234543311,0.9686373052185642,1.2613215146205576,0.007559517548551399
6.476968234543311,0.9686373052185642,1.2613215146205576,0.007559517548551399
6.432238249147883,0.967396743386956,1.2764308024240612,0.007631996953814285
6.432238249147883,0.967396743386956,1.2764308024240612,0.007631996953814285
6.335653408775527,0.9661748140127336,1.3109133365442809,0.007962952064254007
6.173603914679058,0.9649197900338576,1.3524764180139595,0.007922473041987036
6.173603914679058,0.9649197900338576,1.3524764180139595,0.007922473041987036
6.123367560701521,0.9645307247720089,1.3653612325254136,0.0079099242925904
6.466938076610862,0.963369055405437,1.2755745492875303,0.008187525576518705
6.187972874068196,0.9643122834041365,1.3484776626667343,0.007962124691369414
6.187972874068196,0.9643122834041365,1.3484776626667343,0.007962124691369414
6.094793438972047,0.9643784251995227,1.3671143665583534,0.007936447288224758
6.094793438972047,0.9643784251995227,1.3671143665583534,0.007936447288224758
5.961036187747843,0.9646433257866784,1.394385724675782,0.007722421473710798
5.777637349063168,0.9663122893870413,1.4409951995634287,0.007329275879255481
6.157771875301146,0.9676985580696396,1.3289967762956068,0.0066542747768015215
5.930987711109444,0.9804747831409792,1.3982348849828456,0.004946329387417857
5.930987711109444,0.9804747831409792,1.3982348849828456,0.004946329387417857
5.917052067266881,0.9807210085902031,1.4016260649406658,0.004886508379116134
6.5822463649289835,0.9676896017516612,1.2342680909940444,0.007547334349948812
6.781650503613873,0.9685019204739288,1.2030779821320554,0.0022837482047557527
6.923027210092375,0.9690778510755825,1.180964324438209,-0.0014481125198063226
7.002860897580188,0.9644942776637556,1.1369590055708165,-0.004074835161388443
7.002860897580188,0.9644942776637556,1.1369590055708165,-0.004074835161388443
7.047609915856531,0.9268732811562147,1.1006086213844608,-0.0034900115755650343
7.047609915856531,0.9268732811562147,1.1006086213844608,-0.0034900115755650343
7.047609915856531,0.9268732811562147,1.1006086213844608,-0.0034900115755650343
7.047609915856531,0.9268732811562147,1.1006086213844608,-0.0034900115755650343
7.170677296952892,0.9069974805393873,1.0442885275875458,-0.006981800062761189
7.170677296952892,0.9069974805393873,1.0442885275875458,-0.006981800062761189
7.170677296952892,0.9069974805393873,1.0442885275875458,-0.006981800062761189
7.170677296952892,0.9069974805393873,1.0442885275875458,-0.006981800062761189
