candid_str,oid,candid,mjd,fid,diffmaglim,magpsf,magap,sigmapsf,sigmagap,ra,dec,sigmara,sigmadec,isdiffpos,distpsnr1,sgscore1,field,rcid,magnr,sigmagnr,rb,magpsf_corr,magap_corr,sigmapsf_corr,sigmagap_corr,has_stamps,parent_candid
"1141453103515015025","ZTF20aakyoez",1141453103515015000,58895.4531018999,2,20.4971141815186,17.6271953582764,17.660400390625,0.0503663085401058,0.0324000008404255,200.8709802,62.4462166,0.09,0.09,1,2.91944003105164,0.5,820,35,19.4340000152588,0.0890000015497208,0.941428542137146,17.6271953582764,17.660400390625,0.0503663085401058,0.0324000008404255,true,-1
"1141455394715015022","ZTF20aakyoez",1141455394715015000,58895.4553935002,2,20.5977039337158,17.5933876037598,17.6623992919922,0.0489674136042595,0.0306000001728535,200.8709849,62.4462098,0.09,0.09,1,2.94493842124939,0.5,821,47,19.4060001373291,0.109999999403954,0.947142839431763,17.5933876037598,17.6623992919922,0.0489674136042595,0.0306000001728535,true,-1
"1144364583515015024","ZTF20aakyoez",1144364583515015000,58898.3645833,2,20.7672996520996,17.6518001556396,17.6236000061035,0.0563299991190434,0.0263000000268221,200.8709442,62.4462118,0.09,0.09,1,2.95681738853455,0.5,820,35,19.4340000152588,0.0890000015497208,0.915714025497437,17.6518001556396,17.6236000061035,0.0563299991190434,0.0263000000268221,false,1145348353515015000
"1144386203515015028","ZTF20aakyoez",1144386203515015000,58898.3862037002,1,20.9708003997803,17.8125991821289,17.7182006835938,0.0507970005273819,0.0229000002145767,200.8708863,62.4462029,0.09,0.09,1,2.95681738853455,0.5,820,35,21.503999710083,0.130999997258186,0.905713975429535,17.8125991821289,17.7182006835938,0.0507970005273819,0.0229000002145767,false,1145348353515015000
"1144451604715015005","ZTF20aakyoez",1144451604715015000,58898.4516087999,1,20.9923000335693,17.7486991882324,17.7646999359131,0.0539150014519691,0.0232999995350838,200.8709803,62.4462114,0.09,0.09,1,2.95681738853455,0.5,821,47,19.7220001220703,0.0949999988079071,0.928570985794067,17.7486991882324,17.7646999359131,0.0539150014519691,0.0232999995350838,false,1145348353515015000
"1144510084715015012","ZTF20aakyoez",1144510084715015000,58898.5100810002,2,20.6480007171631,17.6583003997803,17.6312999725342,0.0499700009822845,0.0273000001907349,200.8710177,62.4461971,0.09,0.09,1,2.95681738853455,0.5,821,47,19.4060001373291,0.109999999403954,0.924286007881165,17.6583003997803,17.6312999725342,0.0499700009822845,0.0273000001907349,false,1145348353515015000
"1145348353515015027","ZTF20aakyoez",1145348353515015000,58899.3483564998,2,20.5204181671143,17.6374282836914,17.625,0.0396657809615135,0.030799999833107,200.8709419,62.446203,0.09,0.09,1,2.95681738853455,0.5,820,35,19.4340000152588,0.0890000015497208,0.942857146263123,17.6374282836914,17.625,0.0396657809615135,0.030799999833107,true,-1
"1145389713515015020","ZTF20aakyoez",1145389713515015000,58899.3897106,1,20.6856651306152,17.800235748291,17.7812004089355,0.0524130649864674,0.0282000005245209,200.8709005,62.4462066,0.09,0.09,1,2.93383884429932,0.5,820,35,21.503999710083,0.130999997258186,0.934285700321198,17.800235748291,17.7812004089355,0.0524130649864674,0.0282000005245209,true,-1
"1145391194715015010","ZTF20aakyoez",1145391194715015000,58899.3911921,1,20.7377090454102,17.7691612243652,17.760799407959,0.0493745617568493,0.0270000007003546,200.8709851,62.4462032,0.09,0.09,1,2.96835923194885,0.5,821,47,19.7220001220703,0.0949999988079071,0.949999988079071,17.7691612243652,17.760799407959,0.0493745617568493,0.0270000007003546,true,-1
"1145477404715015005","ZTF20aakyoez",1145477404715015000,58899.4774074,2,20.5696220397949,17.6516628265381,17.6599998474121,0.0504610612988472,0.0299999993294477,200.8709932,62.446207,0.09,0.09,1,2.95740604400635,0.5,821,47,19.4060001373291,0.109999999403954,0.944285690784454,17.6516628265381,17.6599998474121,0.0504610612988472,0.0299999993294477,true,-1
"1146347833515015017","ZTF20aakyoez",1146347833515015000,58900.3478355999,1,19.7471313476562,17.8945846557617,17.8896999359131,0.0766110271215439,0.0681999996304512,200.8709176,62.4462068,0.09,0.09,1,2.93714070320129,0.5,820,35,21.503999710083,0.130999997258186,0.938571453094482,17.8945846557617,17.8896999359131,0.0766110271215439,0.0681999996304512,true,-1
"1146388394715015009","ZTF20aakyoez",1146388394715015000,58900.3883912,1,20.257926940918,17.8255424499512,17.8314990997314,0.0587758757174015,0.0434000007808208,200.8709665,62.4462052,0.09,0.09,1,2.95578336715698,0.5,821,47,19.7220001220703,0.0949999988079071,0.965714275836945,17.8255424499512,17.8314990997314,0.0587758757174015,0.0434000007808208,true,-1
"1146426243515015009","ZTF20aakyoez",1146426243515015000,58900.42625,2,19.4186267852783,17.6952381134033,17.7658996582031,0.0618276596069336,0.096000000834465,200.8709737,62.4462018,0.09,0.09,1,2.9699227809906,0.5,820,35,19.4340000152588,0.0890000015497208,0.947142839431763,17.6952381134033,17.7658996582031,0.0618276596069336,0.096000000834465,true,-1
"1146428074715015010","ZTF20aakyoez",1146428074715015000,58900.4280786999,2,20.1096878051758,17.6822338104248,17.7134990692139,0.0571424663066864,0.0441000014543533,200.8709809,62.4462108,0.09,0.09,1,2.94018363952637,0.5,821,47,19.4060001373291,0.109999999403954,0.954285740852356,17.6822338104248,17.7134990692139,0.0571424663066864,0.0441000014543533,true,-1
"1147391523515015022","ZTF20aakyoez",1147391523515015000,58901.3915277999,2,20.6560440063477,17.7279853820801,17.728099822998,0.0483168140053749,0.0306000001728535,200.870944,62.4462135,0.09,0.09,1,2.9200644493103,0.5,820,35,19.4340000152588,0.0890000015497208,0.937142848968506,17.7279853820801,17.728099822998,0.0483168140053749,0.0306000001728535,true,-1
"1147427124715015005","ZTF20aakyoez",1147427124715015000,58901.4271296002,2,20.5292263031006,17.7433223724365,17.7532997131348,0.0456322245299816,0.0308999996632338,200.870963,62.4462088,0.09,0.09,1,2.94201469421387,0.5,821,47,19.4060001373291,0.109999999403954,0.942857146263123,17.7433223724365,17.7532997131348,0.0456322245299816,0.0308999996632338,true,-1
"1149347843515015021","ZTF20aakyoez",1149347843515015000,58903.3478472,1,20.7151336669922,18.0892677307129,18.0804004669189,0.0591352060437202,0.0364000014960766,200.8709226,62.4462097,0.09,0.09,1,2.92804217338562,0.5,820,35,21.503999710083,0.130999997258186,0.947142839431763,18.0892677307129,18.0804004669189,0.0591352060437202,0.0364000014960766,true,-1
"1149362314715015015","ZTF20aakyoez",1149362314715015000,58903.3623147998,1,20.7985019683838,18.0301361083984,18.007999420166,0.0495170392096043,0.0328000001609325,200.8709656,62.4462029,0.09,0.09,1,2.9636824131012,0.5,821,47,19.7220001220703,0.0949999988079071,0.95714282989502,18.0301361083984,18.007999420166,0.0495170392096043,0.0328000001609325,true,-1
"1149405983515015025","ZTF20aakyoez",1149405983515015000,58903.4059838001,2,20.7197151184082,17.8842811584473,17.7800006866455,0.0448962673544884,0.0310999993234873,200.8709413,62.4461981,0.09,0.09,1,2.97407865524292,0.5,820,35,19.4340000152588,0.0890000015497208,0.944285690784454,17.8842811584473,17.7800006866455,0.0448962673544884,0.0310999993234873,true,-1
"1149427344715015007","ZTF20aakyoez",1149427344715015000,58903.4273494999,2,20.6690044403076,17.8552684783936,17.8607997894287,0.0543020106852055,0.033100001513958,200.8709846,62.4461986,0.09,0.09,1,2.98449325561523,0.5,821,47,19.4060001373291,0.109999999403954,0.954285740852356,17.8552684783936,17.8607997894287,0.0543020106852055,0.033100001513958,true,-1
"1150306463515015019","ZTF20aakyoez",1150306463515015000,58904.3064699001,1,20.4751758575439,18.1889133453369,18.108699798584,0.0799066722393036,0.0430000014603138,200.8708711,62.4462024,0.09,0.09,1,2.94258379936218,0.5,820,35,21.503999710083,0.130999997258186,0.941428542137146,18.1889133453369,18.108699798584,0.0799066722393036,0.0430000014603138,true,-1
"1150455334715015008","ZTF20aakyoez",1150455334715015000,58904.4553355998,1,20.6197986602783,18.1027870178223,18.0405006408691,0.066004790365696,0.0348000004887581,200.8709793,62.4461998,0.09,0.09,1,2.97865891456604,0.5,821,47,19.7220001220703,0.0949999988079071,0.945714294910431,18.1027870178223,18.0405006408691,0.066004790365696,0.0348000004887581,true,-1
"1150515963515015022","ZTF20aakyoez",1150515963515015000,58904.5159606002,2,20.4223327636719,17.9197807312012,17.9491004943848,0.0589705370366573,0.0428000018000603,200.8709603,62.4462149,0.09,0.09,1,2.9196093082428,0.5,820,35,19.4340000152588,0.0890000015497208,0.958571434020996,17.9197807312012,17.9491004943848,0.0589705370366573,0.0428000018000603,true,-1
"1151283063515015015","ZTF20aakyoez",1151283063515015000,58905.2830671002,1,20.0128040313721,18.2216129302979,18.207799911499,0.0746694430708885,0.0537000000476837,200.8708901,62.4461772,0.09,0.09,1,3.0364978313446,0.5,820,35,21.503999710083,0.130999997258186,0.821428596973419,18.2216129302979,18.207799911499,0.0746694430708885,0.0537000000476837,true,-1
"1152325543515025023","ZTF20aakyoez",1152325543515025000,58906.3255440001,1,20.3880004882812,18.3505992889404,18.3017997741699,0.0806920006871223,0.0518000014126301,200.8708934,62.4461991,0.09,0.09,1,2.89699673652649,0.5,820,35,21.503999710083,0.130999997258186,0.93571400642395,18.3505992889404,18.3017997741699,0.0806920006871223,0.0518000014126301,false,1154322873515015000
"1152342044715025017","ZTF20aakyoez",1152342044715025000,58906.3420485999,1,20.484899520874,18.2548007965088,18.2210006713867,0.0902839973568916,0.0443000011146069,200.8709925,62.4462068,0.09,0.09,1,2.89699673652649,0.5,821,47,19.7220001220703,0.0949999988079071,0.942857027053833,18.2548007965088,18.2210006713867,0.0902839973568916,0.0443000011146069,false,1154322873515015000
"1152464523515025019","ZTF20aakyoez",1152464523515025000,58906.4645254998,2,20.2092990875244,18.0662002563477,17.9913997650146,0.0603969991207123,0.0467999987304211,200.8708658,62.4461994,0.09,0.09,1,2.89699673652649,0.5,820,35,19.4340000152588,0.0890000015497208,0.945713996887207,18.0662002563477,17.9913997650146,0.0603969991207123,0.0467999987304211,false,1154322873515015000
"1152489164715025002","ZTF20aakyoez",1152489164715025000,58906.4891666998,2,19.6828994750977,18.0564994812012,18.0223999023438,0.0908410027623177,0.0766000002622604,200.871036,62.4462107,0.09,0.09,1,2.89699673652649,0.5,821,47,19.4060001373291,0.109999999403954,0.878570973873138,18.0564994812012,18.0223999023438,0.0908410027623177,0.0766000002622604,false,1154322873515015000
"1154322873515015024","ZTF20aakyoez",1154322873515015000,58908.3228703998,1,20.4696083068848,18.5549697875977,18.5055999755859,0.0713548511266708,0.0592000000178814,200.8708647,62.4462148,0.09,0.09,1,2.89699673652649,0.5,820,35,21.503999710083,0.130999997258186,0.935714304447174,18.5549697875977,18.5055999755859,0.0713548511266708,0.0592000000178814,true,-1
"1154322873515025024","ZTF20aakyoez",1154322873515025000,58908.3228703998,1,20.4696006774902,18.5550003051758,18.5055999755859,0.0713550001382828,0.0592000000178814,200.8708647,62.4462148,0.09,0.09,1,2.88546299934387,0.5,820,35,21.503999710083,0.130999997258186,0.93571400642395,18.5550003051758,18.5055999755859,0.0713550001382828,0.0592000000178814,false,1182422524715015000
"1154347314715025019","ZTF20aakyoez",1154347314715025000,58908.3473148001,1,20.6690006256104,18.4985008239746,18.4839000701904,0.0741719976067543,0.0527000017464161,200.8709338,62.4461987,0.09,0.09,1,2.88546299934387,0.5,821,47,19.7220001220703,0.0949999988079071,0.957143008708954,18.4985008239746,18.4839000701904,0.0741719976067543,0.0527000017464161,false,1182422524715015000
"1154466753515025029","ZTF20aakyoez",1154466753515025200,58908.4667592999,2,20.6714000701904,18.1942005157471,18.2276000976562,0.0540250018239021,0.0480999983847141,200.8709306,62.4462211,0.09,0.09,1,2.88546299934387,0.5,820,35,19.4340000152588,0.0890000015497208,0.954285979270935,18.1942005157471,18.2276000976562,0.0540250018239021,0.0480999983847141,false,1182422524715015000
"1154466753515015029","ZTF20aakyoez",1154466753515015000,58908.4667592999,2,20.6713943481445,18.1942462921143,18.2276000976562,0.0540245398879051,0.0480999983847141,200.8709306,62.4462211,0.09,0.09,1,2.88951063156128,0.5,820,35,19.4340000152588,0.0890000015497208,0.954285740852356,18.1942462921143,18.2276000976562,0.0540245398879051,0.0480999983847141,true,-1
"1154496284715015012","ZTF20aakyoez",1154496284715015000,58908.4962847,2,20.6439990997314,18.1580009460449,18.2532997131348,0.0612489990890026,0.0493000000715256,200.8709847,62.4462162,0.09,0.09,1,2.8505072593689,0.5,821,47,19.4060001373291,0.109999999403954,0.954285979270935,18.1580009460449,18.2532997131348,0.0612489990890026,0.0493000000715256,false,1157408333515015000
"1154496284715025012","ZTF20aakyoez",1154496284715025000,58908.4962847,2,20.6439990997314,18.1580009460449,18.2532997131348,0.0612489990890026,0.0493000000715256,200.8709847,62.4462162,0.09,0.09,1,2.88546299934387,0.5,821,47,19.4060001373291,0.109999999403954,0.954285979270935,18.1580009460449,18.2532997131348,0.0612489990890026,0.0493000000715256,false,1182422524715015000
"1155243793515015009","ZTF20aakyoez",1155243793515015000,58909.2437963001,1,19.510799407959,18.6389999389648,18.7226009368896,0.127537995576859,0.0899000018835068,200.8710512,62.4462177,0.09,0.09,1,2.8505072593689,0.5,820,35,21.503999710083,0.130999997258186,0.360000014305115,18.6389999389648,18.7226009368896,0.127537995576859,0.0899000018835068,false,1157408333515015000
"1157408333515015024","ZTF20aakyoez",1157408333515015000,58911.4083333001,1,20.3951873779297,18.8908424377441,18.9067993164062,0.0997970476746559,0.0856000036001205,200.8708994,62.4462299,0.09,0.09,1,2.8505072593689,0.5,820,35,21.503999710083,0.130999997258186,0.912857115268707,18.8908424377441,18.9067993164062,0.0997970476746559,0.0856000036001205,true,-1
"1157418154715015005","ZTF20aakyoez",1157418154715015000,58911.4181597,1,20.3561782836914,18.7872772216797,18.7625999450684,0.0863023400306702,0.070200003683567,200.8709181,62.4461821,0.09,0.09,1,3.02525687217712,0.5,821,47,19.7220001220703,0.0949999988079071,0.888571441173553,18.7872772216797,18.7625999450684,0.0863023400306702,0.070200003683567,true,-1
"1157469253515015015","ZTF20aakyoez",1157469253515015000,58911.4692592998,2,20.0759468078613,18.2417030334473,18.2481002807617,0.075446680188179,0.060699999332428,200.8709421,62.446211,0.09,0.09,1,2.92843818664551,0.5,820,35,19.4340000152588,0.0890000015497208,0.931428551673889,18.2417030334473,18.2481002807617,0.075446680188179,0.060699999332428,true,-1
"1157472504715015004","ZTF20aakyoez",1157472504715015000,58911.4725000001,2,20.1791305541992,18.3167476654053,18.2266006469727,0.0648657977581024,0.0538999997079372,200.8709897,62.4461822,0.09,0.09,1,3.04409670829773,0.5,821,47,19.4060001373291,0.109999999403954,0.942857146263123,18.3167476654053,18.2266006469727,0.0648657977581024,0.0538999997079372,true,-1
"1158456523515015022","ZTF20aakyoez",1158456523515015000,58912.4565277998,2,20.508358001709,18.2910633087158,18.2262001037598,0.0774270966649055,0.0533999986946583,200.870961,62.4462094,0.09,0.09,1,2.93931794166565,0.5,820,35,19.4340000152588,0.0890000015497208,0.952857136726379,18.2910633087158,18.2262001037598,0.0774270966649055,0.0533999986946583,true,-1
"1158477034715015007","ZTF20aakyoez",1158477034715015000,58912.477037,2,20.553165435791,18.2306385040283,18.2049999237061,0.0684347674250603,0.0500999987125397,200.871023,62.4462144,0.09,0.09,1,2.94102430343628,0.5,821,47,19.4060001373291,0.109999999403954,0.928571403026581,18.2306385040283,18.2049999237061,0.0684347674250603,0.0500999987125397,true,-1
"1158511653515015030","ZTF20aakyoez",1158511653515015000,58912.5116551002,1,20.6544189453125,18.9817848205566,18.8703002929688,0.0967040061950684,0.0766000002622604,200.8709081,62.4462087,0.09,0.09,1,2.92810463905334,0.5,820,35,21.503999710083,0.130999997258186,0.907142877578735,18.9817848205566,18.8703002929688,0.0967040061950684,0.0766000002622604,true,-1
"1158513984715015023","ZTF20aakyoez",1158513984715015000,58912.5139815002,1,20.6944999694824,18.9028873443604,18.8052005767822,0.101300917565823,0.0681999996304512,200.8709482,62.4462033,0.09,0.09,1,2.95743227005005,0.5,821,47,19.7220001220703,0.0949999988079071,0.938571453094482,18.9028873443604,18.8052005767822,0.101300917565823,0.0681999996304512,true,-1
"1159322073515015012","ZTF20aakyoez",1159322073515015000,58913.3220718,1,19.9994659423828,18.9777736663818,18.892599105835,0.112926296889782,0.148800000548363,200.870974,62.4462003,0.09,0.09,1,2.97532677650452,0.5,820,35,21.503999710083,0.130999997258186,0.912857115268707,18.9777736663818,18.892599105835,0.112926296889782,0.148800000548363,true,-1
"1159454223515015012","ZTF20aakyoez",1159454223515015000,58913.4542244999,2,20.0621871948242,18.3199348449707,18.2735996246338,0.0757934972643852,0.0793000012636185,200.8709787,62.4461979,0.09,0.09,1,2.9852123260498,0.5,820,35,19.4340000152588,0.0890000015497208,0.952857136726379,18.3199348449707,18.2735996246338,0.0757934972643852,0.0793000012636185,true,-1
"1159456054715015005","ZTF20aakyoez",1159456054715015000,58913.4560532002,2,20.2107372283936,18.2784767150879,18.1902008056641,0.0713657364249229,0.0653000026941299,200.8709897,62.4462157,0.09,0.09,1,2.9255485534668,0.5,821,47,19.4060001373291,0.109999999403954,0.959999978542328,18.2784767150879,18.1902008056641,0.0713657364249229,0.0653000026941299,true,-1
"1159511854715015010","ZTF20aakyoez",1159511854715015000,58913.5118518998,1,20.493013381958,19.0204391479492,19.113899230957,0.119103781878948,0.112400002777576,200.8709742,62.4462283,0.09,0.09,1,2.87620496749878,0.5,821,47,19.7220001220703,0.0949999988079071,0.964285731315613,19.0204391479492,19.113899230957,0.119103781878948,0.112400002777576,true,-1
"1160386003515015011","ZTF20aakyoez",1160386003515015000,58914.3860069001,2,20.0549392700195,18.2805843353271,18.2572994232178,0.0700617954134941,0.0856999978423119,200.870987,62.446198,0.09,0.09,1,2.9873423576355,0.5,820,35,19.4340000152588,0.0890000015497208,0.947142839431763,18.2805843353271,18.2572994232178,0.0700617954134941,0.0856999978423119,true,-1
"1160414144715015050","ZTF20aakyoez",1160414144715015200,58914.4141434999,2,20.1612949371338,18.3097171783447,18.4232006072998,0.0698627829551697,0.089199997484684,200.8709792,62.4462144,0.09,0.09,1,2.92692518234253,0.5,821,47,19.4060001373291,0.109999999403954,0.928571403026581,18.3097171783447,18.4232006072998,0.0698627829551697,0.089199997484684,true,-1
"1160451203515015013","ZTF20aakyoez",1160451203515015000,58914.4512037002,1,19.9933414459229,19.0961933135986,18.7283000946045,0.118052124977112,0.126399993896484,200.8710736,62.446174,0.09,0.09,1,3.10110855102539,0.5,820,35,21.503999710083,0.130999997258186,0.59714287519455,19.0961933135986,18.7283000946045,0.118052124977112,0.126399993896484,true,-1
"1160469934715015008","ZTF20aakyoez",1160469934715015000,58914.4699305999,1,19.8065032958984,19.1920166015625,19.1453990936279,0.126606419682503,0.217999994754791,200.8710199,62.4462216,0.09,0.09,1,2.91459655761719,0.5,821,47,19.7220001220703,0.0949999988079071,0.952857136726379,19.1920166015625,19.1453990936279,0.126606419682503,0.217999994754791,true,-1
"1161390863515015011","ZTF20aakyoez",1161390863515015000,58915.3908680999,2,19.8101634979248,18.3377132415771,18.1874008178711,0.0899478942155838,0.0935999974608421,200.8709906,62.4462119,0.09,0.09,1,2.93926739692688,0.5,820,35,19.4340000152588,0.0890000015497208,0.947142839431763,18.3377132415771,18.1874008178711,0.0899478942155838,0.0935999974608421,true,-1
"1161425634715015053","ZTF20aakyoez",1161425634715015200,58915.4256365998,2,18.1794681549072,18.4279766082764,18.32200050354,0.206417471170425,0.484699994325638,200.8709483,62.4462716,0.09,0.09,1,2.71512079238892,0.5,821,47,19.4060001373291,0.109999999403954,0.572857141494751,18.4279766082764,18.32200050354,0.206417471170425,0.484699994325638,true,-1
"1161463533515015004","ZTF20aakyoez",1161463533515015000,58915.4635301,1,19.5581302642822,19.044038772583,19.2311000823975,0.170101091265678,0.263000011444092,200.8710222,62.4462162,0.09,0.09,1,2.93440890312195,0.5,820,35,21.503999710083,0.130999997258186,0.858571410179138,19.044038772583,19.2311000823975,0.170101091265678,0.263000011444092,true,-1
"1161464914715015004","ZTF20aakyoez",1161464914715015000,58915.4649189999,1,19.6749706268311,19.1498146057129,19.4115009307861,0.160441875457764,0.283600002527237,200.8710605,62.4462478,0.09,0.09,1,2.83745789527893,0.5,821,47,19.7220001220703,0.0949999988079071,0.871428549289703,19.1498146057129,19.4115009307861,0.160441875457764,0.283600002527237,true,-1
"1182274083515015022","ZTF20aakyoez",1182274083515015000,58936.2740855999,1,20.6963005065918,20.9545993804932,21.0380001068115,0.337650001049042,0.556900024414062,200.8706677,62.446188,0.09,0.09,1,2.88546299934387,0.5,820,35,21.503999710083,0.130999997258186,0.401428997516632,20.9545993804932,21.0380001068115,0.337650001049042,0.556900024414062,false,1182422524715015000
"1182300054715015010","ZTF20aakyoez",1182300054715015000,58936.3000579001,1,20.7562007904053,20.6664009094238,20.1676998138428,0.242149993777275,0.235799998044968,200.8710145,62.4462172,0.09,0.09,1,2.88546299934387,0.5,821,47,19.7220001220703,0.0949999988079071,0.455713987350464,20.6664009094238,20.1676998138428,0.242149993777275,0.235799998044968,false,1182422524715015000
"1182422524715015014","ZTF20aakyoez",1182422524715015000,58936.4225230999,2,20.5982913970947,19.3085842132568,19.3864994049072,0.0875000581145287,0.144899994134903,200.8709732,62.4462256,0.09,0.09,1,2.88546299934387,0.5,821,47,19.4060001373291,0.109999999403954,0.952857136726379,19.3085842132568,19.3864994049072,0.0875000581145287,0.144899994134903,true,-1
"1182423443515015021","ZTF20aakyoez",1182423443515015000,58936.4234491,2,20.4908638000488,19.3417434692383,19.2101001739502,0.103405177593231,0.133100003004074,200.870945,62.4462078,0.09,0.09,1,2.94058418273926,0.5,820,35,19.4340000152588,0.0890000015497208,0.945714294910431,19.3417434692383,19.2101001739502,0.103405177593231,0.133100003004074,true,-1
"1187412124715015014","ZTF20aakyoez",1187412124715015000,58941.4121296001,2,20.3924083709717,19.6581993103027,19.7215003967285,0.161866635084152,0.191200003027916,200.8709557,62.4461518,0.09,0.09,1,3.14245676994324,0.5,821,47,19.4060001373291,0.109999999403954,0.888571441173553,19.6581993103027,19.7215003967285,0.161866635084152,0.191200003027916,true,-1
"1187465994715015006","ZTF20aakyoez",1187465994715015000,58941.4659954002,1,20.5820007324219,20.7341003417969,20.5063991546631,0.336450010538101,0.292199999094009,200.8708603,62.4461215,0.09,0.09,1,2.82321667671204,0.5,821,47,19.7220001220703,0.0949999988079071,0.344285994768143,20.7341003417969,20.5063991546631,0.336450010538101,0.292199999094009,false,1200470044715015000
"1200311044715015007","ZTF20aakyoez",1200311044715015000,58954.3110417002,1,20.6972999572754,20.8027992248535,20.4428997039795,0.285380005836487,0.299699991941452,200.8708568,62.4462382,0.09,0.09,1,2.82321667671204,0.5,821,47,19.7220001220703,0.0949999988079071,0.602856993675232,20.8027992248535,20.4428997039795,0.285380005836487,0.299699991941452,false,1200470044715015000
"1200452323515015019","ZTF20aakyoez",1200452323515015000,58954.4523264002,2,20.0527992248535,19.8318996429443,19.7318992614746,0.219117999076843,0.270500004291534,200.8707985,62.4462207,0.09,0.09,1,2.82321667671204,0.5,820,35,19.4340000152588,0.0890000015497208,0.899999976158142,19.8318996429443,19.7318992614746,0.219117999076843,0.270500004291534,false,1200470044715015000
"1200470044715015005","ZTF20aakyoez",1200470044715015000,58954.4700463,2,20.204137802124,19.7643394470215,19.8770008087158,0.157699421048164,0.282299995422363,200.871094,62.4462558,0.09,0.09,1,2.82321667671204,0.5,821,47,19.4060001373291,0.109999999403954,0.934285700321198,19.7643394470215,19.8770008087158,0.157699421048164,0.282299995422363,true,-1
"1201327824715015019","ZTF20aakyoez",1201327824715015000,58955.3278240999,1,20.7863006591797,20.6695003509521,20.3376998901367,0.259645998477936,0.265100002288818,200.8708945,62.4462263,0.09,0.09,1,2.85937237739563,0.5,821,47,19.7220001220703,0.0949999988079071,0.614286005496979,20.6695003509521,20.3376998901367,0.259645998477936,0.265100002288818,false,1208287044715015000
"1208287044715015017","ZTF20aakyoez",1208287044715015000,58962.2870486001,2,20.6456279754639,20.1750221252441,20.4002990722656,0.182494953274727,0.341699987649918,200.870917,62.4462286,0.09,0.09,1,2.85937237739563,0.5,821,47,19.4060001373291,0.109999999403954,0.848571419715881,20.1750221252441,20.4002990722656,0.182494953274727,0.341699987649918,true,-1
"1208289803515015020","ZTF20aakyoez",1208289803515015000,58962.2898031999,2,20.5144996643066,20.278299331665,19.9272994995117,0.257797002792358,0.245399996638298,200.8710037,62.4462355,0.09,0.09,1,2.8749668598175,0.5,820,35,19.4340000152588,0.0890000015497208,0.572857022285461,20.278299331665,19.9272994995117,0.257797002792358,0.245399996638298,false,1211296903515015000
"1208345544715015008","ZTF20aakyoez",1208345544715015000,58962.3455440002,1,20.6266994476318,21.0454998016357,21.6023006439209,0.349112004041672,0.904399991035461,200.8710636,62.4462366,0.09,0.09,1,2.8749668598175,0.5,821,47,19.7220001220703,0.0949999988079071,0.648571014404297,21.0454998016357,21.6023006439209,0.349112004041672,0.904399991035461,false,1211296903515015000
"1211267244715015012","ZTF20aakyoez",1211267244715015000,58965.2672454002,1,20.8313007354736,20.8750991821289,20.9529991149902,0.279902994632721,0.449999988079071,200.8709605,62.4462034,0.09,0.09,1,2.8749668598175,0.5,821,47,19.7220001220703,0.0949999988079071,0.712857007980347,20.8750991821289,20.9529991149902,0.279902994632721,0.449999988079071,false,1211296903515015000
"1211269543515015017","ZTF20aakyoez",1211269543515015000,58965.2695486001,1,20.7590999603271,21.0897006988525,21.25119972229,0.313412994146347,0.602199971675873,200.8710872,62.4462237,0.09,0.09,1,2.8749668598175,0.5,820,35,21.503999710083,0.130999997258186,0.340000003576279,21.0897006988525,21.25119972229,0.313412994146347,0.602199971675873,false,1211296903515015000
"1211296903515015016","ZTF20aakyoez",1211296903515015000,58965.2969097001,2,20.641019821167,20.275728225708,20.3031005859375,0.177075549960136,0.302899986505508,200.8710579,62.4462368,0.09,0.09,1,2.8749668598175,0.5,820,35,19.4340000152588,0.0890000015497208,0.712857127189636,20.275728225708,20.3031005859375,0.177075549960136,0.302899986505508,true,-1
"1211300544715015007","ZTF20aakyoez",1211300544715015000,58965.3005440002,2,20.6745510101318,20.2285976409912,20.1497993469238,0.170137375593185,0.260899990797043,200.8710977,62.44624,0.09,0.09,1,2.87979412078857,0.5,821,47,19.4060001373291,0.109999999403954,0.804285705089569,20.2285976409912,20.1497993469238,0.170137375593185,0.260899990797043,true,-1
"1214281954715015020","ZTF20aakyoez",1214281954715015000,58968.2819559998,1,20.7043991088867,21.0613994598389,20.7367000579834,0.334208011627197,0.410699993371964,200.8710723,62.446116,0.09,0.09,1,2.82456660270691,0.5,821,47,21.7450008392334,0.18299999833107,0.271429002285004,21.0613994598389,20.7367000579834,0.334208011627197,0.410699993371964,false,1214385324715015000
"1214361293515015004","ZTF20aakyoez",1214361293515015000,58968.3612962998,2,20.7465000152588,20.460599899292,20.0727996826172,0.230976998806,0.233899995684624,200.8709222,62.446171,0.09,0.09,1,2.82456660270691,0.5,820,35,19.4340000152588,0.0890000015497208,0.447142988443375,20.460599899292,20.0727996826172,0.230976998806,0.233899995684624,false,1214385324715015000
"1214385324715015013","ZTF20aakyoez",1214385324715015000,58968.3853241,2,20.7595596313477,20.3761825561523,20.5090999603271,0.191158771514893,0.347600013017654,200.8709201,62.4462386,0.09,0.09,1,2.82456660270691,0.5,821,47,19.4060001373291,0.109999999403954,0.752857148647308,20.3761825561523,20.5090999603271,0.191158771514893,0.347600013017654,true,-1
