BTJD,mjd,magap,sig_magap,flux,e_flux,mjd_0,e_flux_tuple,modelFlux,modelResidual
1891.9869443997738,58891.4869443998,17.829299926757802,0.0529000014066696,1.5084595873883642,0.07352530900358656,21.54286439999123,"(0.003894164986877474, 0.004088597400707716)",2.7937906085043207,-1.2853310211159565
1892.822905099951,58892.3229051,17.6665992736816,0.0529999993741512,1.7523221105765534,0.08557323506377015,22.378825100189715,"(0.004532052714579751, 0.004758772601336003)",3.1331580680970585,-1.3808359575205051
1893.0078703998588,58892.5078703999,17.7294998168945,0.0450000017881393,1.6536885659489213,0.06855928301331381,22.56379040009051,"(0.0036446796933639614, 0.0037989131752058647)",3.2113599283543097,-1.5576713624053884
1893.8159374999814,58893.3159375,17.6284999847412,0.0412000007927418,1.8149039942563203,0.06888597068795907,23.371857500191254,"(0.003668588204861295, 0.0038104736759029395)",3.5663745546898986,-1.7514705604335783
1893.8192014000376,58893.31920140001,17.625799179077102,0.0412999987602234,1.8194242493611503,0.0692252328971704,23.375121400196804,"(0.003686482944101177, 0.003829413186527811)",3.567852882038524,-1.7484286326773735
1894.013773099985,58893.51377309999,17.7194995880127,0.0377000011503696,1.6689903096923169,0.057963970339551134,23.569693100180302,"(0.0030919967169637935, 0.0032012458213178385)",3.6566293897647992,-1.9876390800724824
1894.0360763999633,58893.53607640001,17.6704006195068,0.0368999987840652,1.7461976625336477,0.05935796961265393,23.591996400195058,"(0.003167544203818054, 0.0032770471028870235)",3.6668872349920307,-1.920689572458383
1894.9781480999663,58894.4781481,17.646900177002,0.0331999994814396,1.7844056082996635,0.054572646375729394,24.53406810019078,"(0.0029172295548317156, 0.0030078114247024113)",4.115592179299111,-2.3311865709994475
1895.006527800113,58894.5065278001,17.6443996429443,0.0362000018358231,1.7885199678008314,0.05964286908493788,24.562447800286463,"(0.0031837908445679908, 0.00329173246123253)",4.1295793079201815,-2.34105934011935
1895.9531018999405,58895.453101899904,17.660400390625,0.0324000008404255,1.7623554020908951,0.05259914095205041,25.509021900092193,"(0.0028127857814484875, 0.002897988504326196)",4.612009914471074,-2.8496545123801784
1895.9553935001604,58895.4553935002,17.662399291992198,0.0306000001728535,1.759113791667082,0.04958479654770873,25.51131350038486,"(0.0026538218431574334, 0.0027296801678005217)",4.613215509941889,-2.8541017182748067
1898.864583299961,58898.36458330001,17.623600006103498,0.0263000000268221,1.8231132519265616,0.04416594704157495,28.420503300199925,"(0.0023685471960665505, 0.0024266215102406313)",6.293151926891625,-4.470038674965063
1899.0100810001604,58898.5100810002,17.631299972534197,0.0273000001907349,1.81022959722777,0.045521624596282555,28.56600100038486,"(0.002440112110034323, 0.0025022447133997844)",6.385121793335111,-4.574892196107341
1899.8483564998025,58899.3483564998,17.625,0.030799999833107005,1.8207639680312824,0.05165808369779697,29.404276499990374,"(0.0027645277580117256, 0.002844074411037109)",6.930004410266591,-5.109240442235309
1899.9774074000304,58899.4774074,17.659999847412102,0.0299999993294477,1.7630056794934745,0.0487198449000144,29.53332740018959,"(0.002608259514612868, 0.002681333289109286)",7.016169821207363,-5.253164141713889
1900.9262500000186,58900.42625,17.7658996582031,0.096000000834465,1.5991668815968947,0.14158147738548454,30.48217000018485,"(0.007346297531748522, 0.008025433750556699)",7.668538691301756,-6.069371809704862
1900.9280786998568,58900.4280786999,17.7134990692139,0.0441000014543533,1.6782398245066081,0.06818482271747224,30.483998700088705,"(0.0036263064968301423, 0.0037766306083597267)",7.669828162084465,-5.9915883375778565
1901.8915277998892,58901.391527799904,17.728099822998,0.0306000001728535,1.6558222768439035,0.04667328009443932,31.44744780009205,"(0.002497994926474137, 0.0025693990075648793)",8.366519253980833,-6.71069697713693
1901.927129600197,58901.4271296002,17.7532997131348,0.0308999996632338,1.61783328060116,0.04604967248190421,31.48304960038513,"(0.0024642736032018386, 0.0025354142380451805)",8.392929195274574,-6.775095914673414
1903.9059838000683,58903.4059838001,17.7800006866455,0.0310999993234873,1.5785319467357661,0.04522190179686976,33.461903800285654,"(0.0024197507374286997, 0.0024900646941734134)",9.936288827691063,-8.357756880955296
1903.9273494998927,58903.4273494999,17.8607997894287,0.033100001513958,1.465324242091277,0.04467912909784135,33.48326950008777,"(0.0023884744195937224, 0.002462411297253969)",9.953766963359067,-8.48844272126779
1905.0159606002273,58904.5159606002,17.9491004943848,0.0428000018000603,1.3508696751657168,0.053265424587893385,34.571880600386066,"(0.0028345713111502246, 0.00294854247267963)",10.867580376541413,-9.516710701375697
1906.9645254998468,58906.4645254998,17.991399765014602,0.0467999987304211,1.2992530479940356,0.05602085631674688,36.52044549999118,"(0.0029756046941194075, 0.0031066707942274258)",12.618455171470803,-11.319202123476767
1906.9891666998153,58906.489166699816,18.0223999023438,0.0766000002622604,1.262681127533149,0.08915759854988702,36.545086700003594,"(0.004669329861877181, 0.0050106556277008385)",12.64155227638481,-11.37887114885166
1908.9667592998596,58908.4667592999,18.2276000976562,0.0480999983847141,1.045234199757775,0.04632083767916246,38.52267930009111,"(0.0024588736695136185, 0.002570255018250478)",14.574030898205233,-13.528796698447458
1908.9667592998596,58908.4667592999,18.2276000976562,0.0480999983847141,1.045234199757775,0.04632083767916246,38.52267930009111,"(0.0024588736695136185, 0.002570255018250478)",14.574030898205233,-13.528796698447458
1908.9962846999988,58908.4962847,18.2532997131348,0.0493000000715256,1.020783790539787,0.046366636462689334,38.55220470018685,"(0.0024599145546329165, 0.0025741865815505083)",14.604069493073297,-13.58328570253351
1908.9962846999988,58908.4962847,18.2532997131348,0.0493000000715256,1.020783790539787,0.046366636462689334,38.55220470018685,"(0.0024599145546329165, 0.0025741865815505083)",14.604069493073297,-13.58328570253351
1911.9692592998035,58911.4692592998,18.2481002807617,0.060699999332428,1.0256838988594916,0.057372545207715266,41.52517929999158,"(0.003027476706632587, 0.0032015538431314355)",17.8100870301683,-16.78440313130881
1911.972500000149,58911.4725000001,18.2266006469727,0.0538999997079372,1.0461968101946506,0.05195845231107003,41.52842000028613,"(0.0027506084860044397, 0.002890605191937616)",17.81377938783216,-16.76758257763751
1912.9565277998333,58912.456527799804,18.2262001037598,0.0533999986946583,1.046582837975148,0.051495065323915706,42.512447799992515,"(0.0027267207058868995, 0.0028641822931599267)",18.955073142529855,-17.908490304554707
1912.977037000004,58912.477037,18.2049999237061,0.0500999987125397,1.0672193252278646,0.04926303733528305,42.53295700018498,"(0.0026125941711637457, 0.002735973918759134)",18.979287948182332,-17.912068622954468
1913.9542244998734,58913.4542244999,18.2735996246338,0.0793000012636185,1.0018756016106394,0.07324006712797476,43.51014450009097,"(0.0038307653495558078, 0.004121027863647715)",20.153385683512568,-19.15151008190193
1913.9560532001776,58913.456053200185,18.1902008056641,0.0653000026941299,1.0818656405787341,0.06510644774252901,43.51197320037318,"(0.0034281041616709904, 0.0036406087655060856)",20.15562034940688,-19.073754708828147
1914.8860069001094,58914.386006900095,18.2572994232178,0.0856999978423119,1.01703027462572,0.08036024400725947,44.44192690028285,"(0.004190341876202083, 0.004534500521767668)",21.310244175892468,-20.293213901266746
1914.9141434999185,58914.414143499904,18.4232006072998,0.089199997484684,0.8729179165204967,0.07179635155235864,44.47006350009178,"(0.003737510405839528, 0.004057536259113009)",21.34574667569048,-20.472828759169985
1915.890868099872,58915.3908680999,18.1874008178711,0.0935999974608421,1.0846592472810905,0.09362302079798535,45.44678810008918,"(0.004863463561853576, 0.005301340084218918)",22.598958957210822,-21.51429970992973
1915.9256365997721,58915.425636599815,18.32200050354,0.484699994325638,0.9581940040788625,0.4421127026766306,45.48155660000339,"(0.018730479436057754, 0.029270415790761124)",22.644316452602474,-21.686122448523612
