BTJD,mjd,cts,e_cts,bkg_model,raw_flux,e_raw_flux,flux,e_flux,mjd_0,modelFlux,modelResidual
1871.15237,58870.652369999785,-6570.6343,1111.1013,0.0044573195801685846,-0.7475766159479557,0.12641600672089975,-0.06985800241976815,0.10293107235196935,0.7082899999732035,-0.1008569674549783,0.030998965035210144
1871.1732,58870.67320000008,-9106.835,1092.3718,0.003506551937106894,-1.0361338921717802,0.12428505016646216,-0.28507512353262116,0.10119599426357521,0.7291200002655387,-0.1008569674549783,-0.18421815607764286
1871.19403,58870.694029999904,-4012.5733,1091.8609,0.002634095986971138,-0.45653217511391886,0.12422692230914284,0.2049591275068102,0.10114866510928061,0.7499500000922126,-0.1008569674549783,0.3058160949617885
1871.21487,58870.714869999785,-9458.3543,1081.1283,0.002634095986971138,-1.0761281448932254,0.12300581633641769,-0.2995313974561072,0.10015441010559668,0.7707899999732035,-0.1008569674549783,-0.1986744300011289
1871.2357,58870.73570000008,-7394.5537,1074.0365,0.00029664031003659387,-0.8413183840548599,0.12219894387891693,-0.059828931177598015,0.09949743438348593,0.7916200002655387,-0.1008569674549783,0.04102803627738028
1871.25653,58870.756529999904,-8323.7307,1067.1637,0.002634095986971138,-0.9470358788295536,0.12141698823635634,-0.19442124785601944,0.09886074655487785,0.8124500000922126,-0.1008569674549783,-0.09356428040104114
1871.27736,58870.777360000175,-8462.2346,1065.2366,0.00040738423051269303,-0.9627942169336227,0.12119773164242395,-0.16103610889002226,0.09868222235593263,0.8332800003627199,-0.1008569674549783,-0.060179141435043965
1871.29819,58870.798189999994,-8317.7689,1070.3582,0.00029664031003659387,-0.9463575725861277,0.12178044378579175,-0.14535446386092557,0.09915668114754582,0.8541100001821178,-0.1008569674549783,-0.04449749640594727
1871.31903,58870.819029999904,-6105.3535,1065.491,-0.0005578664310944895,-0.6946391018437913,0.12122667610690238,0.0773365123943785,0.09870578966235766,0.8749500000922126,-0.1008569674549783,0.1781934798493568
1871.33986,58870.839860000175,-8007.9572,1057.6287,-0.0013288134001243636,-0.9111086191833971,0.12033213969546834,-0.08291717770878655,0.09797743575785509,0.8957800003627199,-0.1008569674549783,0.017939789746191745
1871.36069,58870.860689999994,-7481.9625,1072.6107,-0.002266757003181785,-0.8512633561724027,0.12203672289836126,-0.014722409526962415,0.09936535000651738,0.9166100001821178,-0.1008569674549783,0.08613455792801589
1871.38152,58870.88151999982,-9034.1214,1081.4969,-0.002266757003181785,-1.0278608724693457,0.12304775395279642,-0.15851252122753662,0.10018855676105369,0.9374400000087917,-0.1008569674549783,-0.05765555377255832
1871.40235,58870.902350000106,-12717.0681,1113.5687,-0.0013288134001243636,-1.4468896457953382,0.1266967361692256,-0.5191634810488578,0.1031596492854328,0.9582700002938509,-0.1008569674549783,-0.4183065135938795
1871.42319,58870.923189999994,-10118.860999999999,1069.5054,-0.002266757003181785,-1.1512775659463723,0.12168341611555902,-0.25900147777060467,0.09907767879330347,0.9791100001821178,-0.1008569674549783,-0.15814451031562637
1871.44402,58870.94401999982,-8365.2604,1081.0329,-0.002266757003181785,-0.9517609375027068,0.12299496216223825,-0.0965500521129647,0.10014557236568727,0.9999400000087917,-0.1008569674549783,0.0043069153420135925
1871.46485,58870.964850000106,-10572.8314,1091.7002,-0.003630410805589092,-1.2029282346455175,0.12420863860064567,-0.2727537599384486,0.1011337780568337,1.020770000293851,-0.1008569674549783,-0.17189679248347028
1871.48568,58870.98567999993,-9179.1202,1082.7148,-0.003630410805589092,-1.0443581704882774,0.12318632102547054,-0.14364205035359803,0.10030138153501215,1.0416000001205248,-0.1008569674549783,-0.042785082898619736
1871.50651,58871.00651000022,-10297.7414,1066.5111,-0.003944489537119714,-1.1716297569199925,0.12134273840334284,-0.24075097272995605,0.09880029048501554,1.062430000405584,-0.1008569674549783,-0.13989400527497775
1871.52735,58871.027350000106,-11063.9144,1078.3305,-0.004221627893530398,-1.2588014046512768,0.12268749549240125,-0.30597622967512844,0.09989522531819131,1.083270000293851,-0.1008569674549783,-0.20511926222015014
1871.54818,58871.04817999993,-10094.6314,1064.5701,-0.004221627893530398,-1.1485208332556227,0.12112190033120192,-0.216183032058913,0.098620478606985,1.1041000001205248,-0.1008569674549783,-0.11532606460393471
1871.56901,58871.06901000022,-8748.825,1064.1116,-0.0078055582709289015,-0.995401157392198,0.12106973430540255,-0.017123773709528896,0.09857800372492574,1.124930000405584,-0.1008569674549783,0.08373319374544941
1871.58984,58871.08984000003,-10085.6482,1065.4089,-0.0078055582709289015,-1.1474987659863511,0.1212173351456851,-0.14096544820040668,0.09869818401826375,1.145760000217706,-0.1008569674549783,-0.04010848074542839
1871.61067,58871.110669999856,-5748.3331,1048.9843,-0.0078055582709289015,-0.6540189592106233,0.11934861953533699,0.2608381446595685,0.09717662906107652,1.1665900000443798,-0.1008569674549783,0.3616951121145468
1871.63151,58871.13151000022,-11523.1705,1051.4888,-0.004221627893530398,-1.3110534560386833,0.1196335700513993,-0.34852115591829225,0.09740864289339361,1.187430000405584,-0.1008569674549783,-0.24766418846331395
1871.65234,58871.15234000003,-8434.9337,1034.5788,-0.003944489537119714,-0.959688045824034,0.11770962785670433,-0.06818273422055479,0.09584212107088132,1.208260000217706,-0.1008569674549783,0.032674233234423505
1871.67317,58871.173169999856,-8102.4859,1047.2694,-0.003944489537119714,-0.9218636608474812,0.11915350608355209,-0.037385174578555544,0.09701776281190878,1.2290900000443798,-0.1008569674549783,0.06347179287642275
1871.694,58871.19400000013,-9727.662,1042.0066,-0.004221627893530398,-1.1067687390615426,0.11855472885219545,-0.18218743340165397,0.09653022342411942,1.2499200003148871,-0.1008569674549783,-0.08133046594667567
1871.71483,58871.21482999995,-10873.0128,1041.9366,-0.003630410805589092,-1.237081496710722,0.11854676457344748,-0.3005621995488744,0.09652373870930125,1.270750000141561,-0.1008569674549783,-0.19970523209389612
1871.73567,58871.235669999856,-14115.1509,1044.2783,-0.003630410805589092,-1.6059570905379321,0.11881319245265012,-0.6009099278308739,0.09674067094772684,1.2915900000443798,-0.1008569674549783,-0.5000529603758956
1871.7565,58871.25650000013,-8018.6137,1055.8114,-0.004221627893530398,-0.9123210668473691,0.12012537564162923,-0.02386327860108793,0.09780908329729616,1.3124200003148871,-0.1008569674549783,0.07699368885389037
1871.77733,58871.27732999995,-11244.9796,1050.9862,-0.004221627893530398,-1.2794021721421627,0.11957638652998863,-0.32274988946800603,0.0973620826409989,1.333250000141561,-0.1008569674549783,-0.22189292201302774
1871.79816,58871.29815999977,-6947.9038,1050.2830000000001,-0.004221627893530398,-0.7905006082496392,0.11949637966119443,0.07532598360648028,0.09729693904871085,1.354079999960959,-0.1008569674549783,0.1761829510614586
1871.81899,58871.31899000006,-9003.1602,1036.3893,-0.004221627893530398,-1.024338249224024,0.11791561823775076,-0.11507046828341319,0.09600984358771504,1.3749100002460182,-0.1008569674549783,-0.014213500828434894
1871.83983,58871.33982999995,-9436.4726,1036.155,-0.007017077146349196,-1.073638545489224,0.11788896065902711,-0.09719173788686779,0.09598813832083067,1.395750000141561,-0.1008569674549783,0.003665229568110509
1871.86066,58871.36065999977,-15589.6541,1035.1376,-0.004221627893530398,-1.7737192976752905,0.11777320555619548,-0.7252352481884541,0.09589388762288723,1.416579999960959,-0.1008569674549783,-0.6243782807334758
1871.88149,58871.38149000006,-11072.5896,1049.1524,-0.007017077146349196,-1.2597884290940569,0.11936774518187324,-0.2487596258042764,0.09719220164051853,1.4374100002460182,-0.1008569674549783,-0.1479026583492981
1871.90232,58871.40231999987,-8407.3881,1046.5017,-0.007094907698439827,-0.9565540338714504,0.11906616070076868,-0.0002432090776246994,0.09694664401810969,1.4582400000581401,-0.1008569674549783,0.1006137583773536
1871.92315,58871.42315000016,-9176.3081,1033.0083,-0.007094907698439827,-1.044038222655888,0.11753094357422246,-0.071475022192123,0.09569663186199569,1.4790700003504753,-0.1008569674549783,0.0293819452628553
1871.94399,58871.44399000006,-10536.1202,1045.1709,-0.007094907698439827,-1.1987514027887534,0.11891474838422819,-0.19744636040420438,0.09682336032553732,1.4999100002460182,-0.1008569674549783,-0.09658939294922608
1871.96482,58871.46481999987,-7360.2043,1056.8249,-0.007094907698439827,-0.837410266963053,0.12024068702035917,0.09676662385444934,0.09790297270398549,1.5207400000581401,-0.1008569674549783,0.19762359130942764
1871.98565,58871.48565000016,-13513.1436,1069.3333,-0.0078148302686433,-1.537463462744651,0.12166383536738,-0.4582920085135404,0.09906173565872899,1.5415700003504753,-0.1008569674549783,-0.3574350410585621
1872.00648,58871.50647999997,-10092.4508,1057.1544,-0.0078148302686433,-1.1482727345950816,0.12027817601818008,-0.14140319010367947,0.09793349718302255,1.5624000001553213,-0.1008569674549783,-0.04054622264870117
1872.02731,58871.5273099998,-11316.6864,1059.7914,-0.007094907698439827,-1.2875606427611188,0.12057820177615823,-0.26975706331464283,0.09817778565410269,1.5832299999892712,-0.1008569674549783,-0.16890009585966453
1872.04815,58871.54815000016,-11469.2531,1074.5661,-0.007094907698439827,-1.3049189817105786,0.12225919933641607,-0.2838906567468539,0.09954649588302483,1.6040700003504753,-0.1008569674549783,-0.18303368929187558
1872.06898,58871.56897999997,-11049.0717,1071.6971,-0.007017077146349196,-1.2571126703630922,0.12193277768315884,-0.2465809561668041,0.09928071521426149,1.6249000001553213,-0.1008569674549783,-0.1457239887118258
1872.08981,58871.5898099998,-12251.6541,1076.3239,-0.007017077146349196,-1.3939369768064702,0.12245919375331937,-0.35798672630099854,0.0997093363359883,1.6457299999892712,-0.1008569674549783,-0.25712975884602024
1872.11064,58871.610640000086,-9370.8862,1037.399,-0.007094907698439827,-1.0661764258938289,0.11803049726992008,-0.08950050059738533,0.0961033809670285,1.6665600002743304,-0.1008569674549783,0.011356466857592964
1872.13147,58871.63146999991,-9091.3575,1060.6967,-0.007340824399876968,-1.0343729332528926,0.120681202655452,-0.05850123798110053,0.09826165154445873,1.6873900001010043,-0.1008569674549783,0.042355729473877765
1872.15231,58871.6523099998,-11213.1134,1035.0487,-0.007340824399876968,-1.2757765821501703,0.11776309092218552,-0.2550581226288981,0.09588565203506808,1.7082299999892712,-0.1008569674549783,-0.1542011551739198
1872.17314,58871.673140000086,-6552.2626,1023.1698,-0.007340824399876968,-0.7454863682354614,0.11641156419619134,0.1767174237740575,0.09478520519429685,1.7290600002743304,-0.1008569674549783,0.2775743912290358
1872.19397,58871.69396999991,-7331.0633,1055.4967,-0.0078148302686433,-0.8340947377202612,0.12008957051988646,0.11440838761144322,0.09777992987224915,1.7498900001010043,-0.1008569674549783,0.21526535506642153
1872.2148,58871.71480000018,-9073.3896,1076.0425,-0.0078148302686433,-1.0323286280512334,0.1224271773527524,-0.04699860061369812,0.0996832677824191,1.7707200003715116,-0.1008569674549783,0.053858366841280175
1872.23563,58871.73563000001,-7815.1616,1057.7391,-0.0078148302686433,-0.889173220615004,0.120344700500808,0.06956211019032453,0.09798766307951119,1.7915500001981854,-0.1008569674549783,0.17041907764530284
1872.25647,58871.75646999991,-9863.9049,1049.0404,-0.0078148302686433,-1.1222698309620516,0.11935500233587645,-0.12023097604124784,0.0971818260968094,1.8123900001010043,-0.1008569674549783,-0.019374008586269545
1872.2773,58871.77730000018,-7491.5099,1075.7758,-0.008390926934519179,-0.8523496155283832,0.12239683345072253,0.11150184339982704,0.0996585610189617,1.8332200003715116,-0.1008569674549783,0.21235881085480535
1872.29813,58871.79813000001,-13518.12,1061.3558,-0.008401822087708762,-1.5380296546983874,0.12075619202863494,-0.44656985089658996,0.0983227097664113,1.8540500001981854,-0.1008569674549783,-0.34571288344161166
1872.31896,58871.81895999982,-9507.4774,1062.3552,-0.008401822087708762,-1.081717145769879,0.1208698991740742,-0.07502880091447726,0.09841529296625864,1.8748800000103074,-0.1008569674549783,0.025828166540501032
1872.33979,58871.839790000115,-4280.2793,1121.0018,-0.008401822087708762,-0.48699053520694113,0.12754244017439337,0.4092124701822055,0.10384824262422145,1.8957100003026426,-0.1008569674549783,0.5100694376371838
1872.36063,58871.86063000001,-12217.8922,1063.7414,-0.008401822087708762,-1.390095702768441,0.12102761464836673,-0.3261183297294003,0.09854370884741574,1.9165500001981854,-0.1008569674549783,-0.225261362274422
1872.38146,58871.88145999982,-8491.8026,1063.6063,-0.008390926934519179,-0.9661583282767773,0.1210122435903831,0.018835944910781135,0.09853119334781661,1.9373800000103074,-0.1008569674549783,0.11969291236575944
1872.40229,58871.902290000115,-8276.3982,1078.4683,-0.008401822087708762,-0.9416506042032733,0.12270317374399377,0.03901687809445251,0.09990799094250487,1.9582100003026426,-0.1008569674549783,0.1398738455494308
1872.42312,58871.923119999934,-8889.5895,1046.3265,-0.008401822087708762,-1.0114166961896631,0.11904622724881657,-0.017788417755618145,0.09693041370330759,1.9790400001220405,-0.1008569674549783,0.08306854969936014
1872.44395,58871.943950000226,-11646.5131,1060.6836,-0.009315470240320298,-1.3250868110087233,0.12067971219757205,-0.25422346424371417,0.0982604379763999,1.9998700004143757,-0.1008569674549783,-0.15336649678873587
1872.46479,58871.964790000115,-11336.6924,1047.9436,-0.011386288660307269,-1.2898368336272965,0.11923021346543639,-0.18254168594163409,0.09708021987948641,2.0207100003026426,-0.1008569674549783,-0.08168471848665579
1872.48562,58871.985619999934,-8342.0724,1030.955,-0.009315470240320298,-0.9491227132797272,0.11729732852346154,0.05189590108732476,0.0955064166486211,2.0415400001220405,-0.1008569674549783,0.15275286854230305
1872.50645,58872.006450000226,-7924.4471,1051.5728,-0.009315470240320298,-0.9016072232594946,0.11964312718589687,0.09058420067829162,0.09741642455117548,2.0623700004143757,-0.1008569674549783,0.19144116813326992
1872.52728,58872.02728000004,-9780.0124,1051.5489,-0.011386288660307269,-1.1127249273211028,0.11964040795358151,-0.03833274503870873,0.09741421048425898,2.0832000002264977,-0.1008569674549783,0.06252422241626956
1872.54811,58872.048109999865,-8864.6238,1056.0006,-0.011386288660307269,-1.0085762134191074,0.12014690194933096,0.046467740944673826,0.09782661055506195,2.1040300000531715,-0.1008569674549783,0.14732470839965212
1872.56895,58872.068950000226,-15290.4338,1029.2235,-0.011386288660307269,-1.7396753851572961,0.11710032639985928,-0.5488114779978369,0.09534601259565362,2.1248700004143757,-0.1008569674549783,-0.4479545105428586
1872.58978,58872.08978000004,-7612.4824,1053.2558,-0.012886282581517354,-0.8661133113975575,0.11983461120208089,0.19359735380910925,0.09757233562316175,2.1457000002264977,-0.1008569674549783,0.29445432126408755
1872.61061,58872.110609999865,-15048.707,1052.5802,-0.012886282581517354,-1.7121728192135597,0.11975774453462165,-0.49528544412128117,0.09750974886128778,2.1665300000531715,-0.1008569674549783,-0.3944284766663029
1872.63144,58872.131440000136,-9243.4289,1092.2797,-0.011386288660307269,-1.05167491924144,0.12427457145113803,0.011375697442073856,0.10118746223165014,2.187360000323679,-0.1008569674549783,0.11223266489705215
1872.65228,58872.15228000004,-12367.1229,1057.0941,-0.011386288660307269,-1.4070744869478535,0.12027131536091576,-0.2779995135485103,0.09792791106440062,2.2082000002264977,-0.1008569674549783,-0.17714254609353203
1872.67311,58872.173109999865,-12398.1971,1094.6525,-0.011456346842344744,-1.4106099668145826,0.12454453774561304,-0.2794241141457106,0.10140727553623069,2.2290300000531715,-0.1008569674549783,-0.17856714669073231
1872.69394,58872.193940000136,-12265.9537,1057.9148,-0.011456346842344744,-1.3955639196691112,0.1203646908404655,-0.26717324649442603,0.09800393971370493,2.249860000323679,-0.1008569674549783,-0.16631627903944773
1872.71477,58872.21476999996,-9121.1871,1099.4361,-0.012309161870063907,-1.0377668082434823,0.12508879380016907,0.04185449842244838,0.10185042241915027,2.2706900001503527,-0.1008569674549783,0.14271146587742667
1872.7356,58872.235599999774,-9810.2042,1048.0502,-0.011456346842344744,-1.1161600117654429,0.11924234192421548,-0.03967560117368644,0.09709009517376672,2.2915199999624747,-0.1008569674549783,0.06118136628129186
1872.75644,58872.256440000136,-9106.1784,1041.2801,-0.011456346842344744,-1.0360591872371243,0.11847207101633231,0.025544492221445798,0.09646292134818478,2.312360000323679,-0.1008569674549783,0.1264014596764241
1872.77727,58872.27726999996,-10015.8804,1049.2429,-0.010508939155822246,-1.139560905888714,0.11937804185654032,-0.07839288277719346,0.09720058545039065,2.3331900001503527,-0.1008569674549783,0.022464084677784837
1872.7981,58872.298099999774,-8685.6372,1050.9393,-0.01051179141304614,-0.9882119394968727,0.1195710504632275,0.04489842784857684,0.09735773788207072,2.3540199999624747,-0.1008569674549783,0.14575539530355514
1872.81893,58872.31893000008,-10669.7933,1039.0081,-0.011456346842344744,-1.2139601146388819,0.11821357328325442,-0.11930688937851891,0.09625244603294245,2.3748500002693618,-0.1008569674549783,-0.018449921923540613
1872.83976,58872.33975999989,-8958.5449,1038.4594,-0.011456346842344744,-1.0192621251436589,0.11815114471541117,0.03922108000878307,0.096201615132646,2.3956800000814837,-0.1008569674549783,0.14007804746376137
1872.8606,58872.360599999774,-9222.4774,1040.6244,-0.011456346842344744,-1.0492911537244587,0.1183974684795457,0.014770694383695614,0.0964021780980948,2.4165199999624747,-0.1008569674549783,0.11562766183867391
1872.88143,58872.38143000008,-11274.8348,1039.884,-0.011456346842344744,-1.2827989597832659,0.11831322916547402,-0.17535719767394112,0.09633358834307483,2.4373500002693618,-0.1008569674549783,-0.07450023021896282
1872.90226,58872.40225999989,-6977.8944,1043.8652,-0.011456346842344744,-0.7939128010813494,0.11876619183049586,0.222706132109311,0.09670240186642111,2.4581800000814837,-0.1008569674549783,0.3235630995642893
1872.92309,58872.42309000018,-9560.315999999999,1028.6399,-0.011456346842344744,-1.087728879184936,0.11703392707018306,-0.016526262410332275,0.09529194860182638,2.479010000366543,-0.1008569674549783,0.08433070504464601
1872.94392,58872.44391999999,-8692.575,1030.0383,-0.01051179141304614,-0.9890012905411282,0.11719303060448598,0.04425571849906575,0.09542149467613753,2.499840000178665,-0.1008569674549783,0.14511268595404406
1872.96476,58872.46475999989,-8297.4126,1045.8686,-0.01051179141304614,-0.9440415261935865,0.1189941294882636,0.08086308236874903,0.09688799440451819,2.5206800000814837,-0.1008569674549783,0.18172004982372733
1872.98559,58872.48559000018,-11137.2954,1021.3741,-0.011456346842344744,-1.2671503580628032,0.11620725769122305,-0.16261571502726763,0.09461885373145325,2.541510000366543,-0.1008569674549783,-0.06175874757228933
1873.00642,58872.50641999999,-10665.7427,1033.9787,-0.01051179141304614,-1.2134992559603588,0.11764135123275182,-0.13853613611515234,0.09578652853713264,2.562340000178665,-0.1008569674549783,-0.03767916866017404
1873.02725,58872.52724999982,-6888.3314,1017.2636,-0.01048644350562548,-0.7837227339741073,0.11573958386559953,0.21087254775191705,0.09423806201344989,2.583170000005339,-0.1008569674549783,0.31172951520689535
1873.04808,58872.548080000095,-12012.2224,1051.4597,-0.01048644350562548,-1.3666955368077982,0.11963025918694833,-0.26379847931339595,0.09740594710480491,2.604000000283122,-0.1008569674549783,-0.16294151185841765
1873.06892,58872.56891999999,-10297.975,1045.3159,-0.01048644350562548,-1.1716563348559286,0.11893124581877759,-0.10499268621552525,0.09683679294908931,2.624840000178665,-0.1008569674549783,-0.004135718760546955
1873.08975,58872.58974999982,-9026.6795,1048.9705,-0.01048644350562548,-1.0270141672405637,0.11934704943466949,0.012778581886882015,0.09717535064586948,2.645670000005339,-0.1008569674549783,0.1136355493418603
1873.11058,58872.610580000095,-9609.3619,1040.6259,-0.01048644350562548,-1.0933090965998853,0.11839763914266173,-0.0412004065929436,0.09640231705626948,2.666500000283122,-0.1008569674549783,0.0596565608620347
1873.13141,58872.63140999992,-11911.4589,1032.6822,-0.01051179141304614,-1.355231128213171,0.11749384141279785,-0.2539377689925689,0.09566642235482116,2.687330000109796,-0.1008569674549783,-0.15308080153759063
1873.15224,58872.65224000019,-15075.2976,1033.9089999999999,-0.01051179141304614,-1.7151981756489383,0.11763342108662705,-0.5470319361397598,0.0957800716139494,2.7081600003803032,-0.1008569674549783,-0.44617496868478146
1873.17308,58872.673080000095,-8189.2324,1054.0051,-0.01051179141304614,-0.931733279510527,0.11991986311730767,0.09088476445412719,0.09764174986335147,2.729000000283122,-0.1008569674549783,0.19174173190910548
1873.19391,58872.69390999992,-11023.0587,1038.0832,-0.01051179141304614,-1.2541530306049253,0.11810834240591123,-0.17163745554346757,0.09616676442243732,2.749830000109796,-0.1008569674549783,-0.07078048808848927
1873.21474,58872.71474000019,-11527.0238,1044.0191,-0.01048644350562548,-1.3114918668286784,0.1187837018662004,-0.2188502714392137,0.09671665897514287,2.7706600003803032,-0.1008569674549783,-0.11799330398423541
1873.23557,58872.735570000026,-6287.6255,1018.6382,-0.01048644350562548,-0.7153771735002926,0.11589597954512808,0.266521211339256,0.09436540328472284,2.791490000214253,-0.1008569674549783,0.3673781787942343
